name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Hotel Koukouras,"Main Street, Stalos, 73100, Greece",,200.0,7.6,14 ,True,True,True,True,True,False,44.0,True,June,Crete
Minos Palace Hotel & Suites - Adults Only,"Main Street, Agios Nikolaos, 72100, Greece",5.0,1315.1144225651942,9.0,582 ,True,True,True,False,False,False,30.0,False,June,Crete
Kiani Beach Resort Family All Inclusive,"Kiani Akti, Kalyves, 73003, Greece",5.0,861.8320610687023,8.2, 964 ,False,False,True,False,True,True,48.0,False,June,Crete
Amirandes Grecotel Boutique Resort,"Main Street, Gouves, 711 10, Greece",5.0,1323.2558139534883,8.9,173 ,True,False,False,False,True,True,31.0,False,June,Crete
Creta Maris Resort,"Hersonissos, Limenas Hersonissou, Hersonissos, 70014, Greece",5.0,1732.0,9.0,"1,251 ",True,False,True,False,False,False,27.0,False,June,Crete
Unique Blue Resort Adults Only,"Karteros, Karteros, 71500, Greece",5.0,1416.0,9.1,136 ,True,True,False,False,True,False,23.0,False,June,Crete
Sitia Beach City Resort & Spa,"Sitia, Sitia, 72300, Greece",5.0,493.0555555555556,8.1, 677 ,True,True,False,False,True,False,24.0,False,June,Crete
Royal Marmin Bay Boutique & Art Hotel,"Elounda, Lasithi, Elounda, 72053, Greece",,1440.1869158878503,9.1,920 ,True,True,False,False,False,True,30.0,False,June,Crete
Abaton Island Resort & Spa,"Themistokleous Avenue, Hersonissos, 70014, Greece",,1481.3084112149531,9.1,871 ,True,False,False,False,False,False,31.0,False,June,Crete
Orama 4 bedroom Villa & Orama 3 bedroom Suite,"Piskopiano Village, Piskopiano, Hersonissos, 71500, Greece",,1523.3644859813082,10,6 ,False,False,False,False,True,False,,False,June,Crete
"The Royal Senses Resort & Spa Crete, Curio Collection by Hilton","Panormos Geropotamou, Panormos Rethymno, 74057, Greece",5.0,1246.5116279069769,8.8,223 ,False,True,True,False,False,False,31.0,False,June,Crete
"Blue Palace Elounda, a Luxury Collection Resort, Crete","Plaka, Elounda, 72053, Greece",5.0,2192.0,9.0,561 ,True,True,False,False,False,False,68.0,False,June,Crete
