name,location,reviews,facilities,price,size,rules,stars,link
Naftilos Residences II,"Potokaki 1, Potokáki, 83103, Greece",8.4Very Good 17 reviews,"['Non-smoking rooms', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$386
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/naftilos-residences-ii.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=118c2e9e8f9800fd&srepoch=1685947070&all_sr_blocks=494917704_329705079_0_0_0&highlighted_blocks=494917704_329705079_0_0_0&matching_block_id=494917704_329705079_0_0_0&sr_pri_blocks=494917704_329705079_0_0_0__33120&map_fdco=1&from=searchresults#hotelTmpl
Hotel Anthousa,"Grigoriou E' 3 , Samos, 83100, Greece",9.3Wonderful 57 reviews,"['Non-smoking rooms', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$296
</span>",377 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/anthousa-sa-mos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=118c2e9e8f9800fd&srepoch=1685947070&all_sr_blocks=88076401_91941383_2_1_0&highlighted_blocks=88076401_91941383_2_1_0&matching_block_id=88076401_91941383_2_1_0&sr_pri_blocks=88076401_91941383_2_1_0__25592&map_fdco=1&from=searchresults#hotelTmpl
Hotel Anthousa,"Grigoriou E' 3 , Samos, 83100, Greece",,,,,[],,https://www.booking.com/hotel/gr/iris-pythagoreio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=68042102_285598299_0_0_0&highlighted_blocks=68042102_285598299_0_0_0&matching_block_id=68042102_285598299_0_0_0&sr_pri_blocks=68042102_285598299_0_0_0__22000&map_fdco=1&from=searchresults#hotelTmpl
Pavlis Studios,"ΟΡΜΟΣ ΜΑΡΑΘΟΚΑΜΠΟΥ ΣΑΜΟΣ, Marathokampos, 83102, Greece",8.8Excellent 52 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$310
Current price
$263
</span>",269 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/pavlis-studios-ormos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=280995402_369580526_2_0_0&highlighted_blocks=280995402_369580526_2_0_0&matching_block_id=280995402_369580526_2_0_0&sr_pri_blocks=280995402_369580526_2_0_0__24565&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Valeondades,"Valeondades - Samos Agios Konstantinos, Valeontádes, 83200, Greece",7.8Good 27 reviews,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Restaurant', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 260
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3,https://www.booking.com/hotel/gr/valeondades.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=221740903_236698818_0_0_0&highlighted_blocks=221740903_236698818_0_0_0&matching_block_id=221740903_236698818_0_0_0&sr_pri_blocks=221740903_236698818_0_0_0__26000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Paradise Hotel,"Konstantinou Kanari 21, Samos, 83100, Greece",8.0Very Good 119 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$275
</span>",161 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/paradise-samos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=31643002_88564172_0_2_0&highlighted_blocks=31643002_88564172_0_2_0&matching_block_id=31643002_88564172_0_2_0&sr_pri_blocks=31643002_88564172_0_2_0__25600&map_fdco=1&from=searchresults#hotelTmpl
Naftilos Residences I,"Ποτοκάκι, Potokáki, 83103, Greece",8.4Very Good 24 reviews,"['Free parking', 'Free WiFi', 'Beachfront', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$558
</span>",484 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/afros-naftilos-residences.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=476923905_329701739_3_0_0&highlighted_blocks=476923905_329701739_3_0_0&matching_block_id=476923905_329701739_3_0_0&sr_pri_blocks=476923905_329701739_3_0_0__52000&map_fdco=1&from=searchresults#hotelTmpl
Emily Hotel,"Grammou & 11 Noemvriou, Samos, 83100, Greece",8.6Excellent 87 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 398
</span>",17 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/emily.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=9601901_335554571_0_2_0&highlighted_blocks=9601901_335554571_0_2_0&matching_block_id=9601901_335554571_0_2_0&sr_pri_blocks=9601901_335554571_0_2_0__27600&map_fdco=1&from=searchresults#hotelTmpl
Naftilos Residences II,"Potokaki 1, Potokáki, 83103, Greece",8.4Very Good 17 reviews,"['Non-smoking rooms', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
€ 360
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/naftilos-residences-ii.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=494917704_329705079_0_0_0&highlighted_blocks=494917704_329705079_0_0_0&matching_block_id=494917704_329705079_0_0_0&sr_pri_blocks=494917704_329705079_0_0_0__36000&map_fdco=1&from=searchresults#hotelTmpl
Hotel Anthousa,"Grigoriou E' 3 , Samos, 83100, Greece",9.3Wonderful 57 reviews,"['Non-smoking rooms', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
£239
</span>",377 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/anthousa-sa-mos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=88076401_91941383_2_1_0&highlighted_blocks=88076401_91941383_2_1_0&matching_block_id=88076401_91941383_2_1_0&sr_pri_blocks=88076401_91941383_2_1_0__27600&map_fdco=1&from=searchresults#hotelTmpl
"Gaia Apartments,By Villa Kokkoni","Ormos Marathokampou Samos, Marathokampos, 83102, Greece",9.6Exceptional 41 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking']","<span class=""bui-u-sr-only"">
Price
€ 224
</span>",38 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/gaia-apartments-by-villa-kokkoni.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=148539501_185489937_2_0_0&highlighted_blocks=148539501_185489937_2_0_0&matching_block_id=148539501_185489937_2_0_0&sr_pri_blocks=148539501_185489937_2_0_0__22400&map_fdco=1&from=searchresults#hotelTmpl
Villa Maria,"Anatolikos Tepes, Kokkari, Kokkari, 83100, Greece",8.7Excellent 21 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 264
Current price
€ 243
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",2,https://www.booking.com/hotel/gr/villa-maria-kokkari.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=71524702_329751150_2_0_0&highlighted_blocks=71524702_329751150_2_0_0&matching_block_id=71524702_329751150_2_0_0&sr_pri_blocks=71524702_329751150_2_0_0__26180&map_fdco=1&from=searchresults#hotelTmpl
Amfilissos Hotel,"Balos beach, Koumeika, 83102, Greece",9.6Exceptional 29 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
MXN 5,625
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",2,https://www.booking.com/hotel/gr/amfilissos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=107325402_85291389_2_1_0&highlighted_blocks=107325402_85291389_2_1_0&matching_block_id=107325402_85291389_2_1_0&sr_pri_blocks=107325402_85291389_2_1_0__30000&map_fdco=1&from=searchresults#hotelTmpl
Samaina Port Hotel,"Karlovasi, Karlovasi, 83200, Greece",8.7Excellent 38 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$463
</span>",172 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/samaina-port.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=31155704_94404302_2_0_0&highlighted_blocks=31155704_94404302_2_0_0&matching_block_id=31155704_94404302_2_0_0&sr_pri_blocks=31155704_94404302_2_0_0__43200&map_fdco=1&from=searchresults#hotelTmpl
Zeus Hotel,"Ireon , Ireon, 83100, Greece",9.0Wonderful 50 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$184
Current price
$169
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/zeus-ireon.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=36037612_88569476_0_2_0&highlighted_blocks=36037612_88569476_0_2_0&matching_block_id=36037612_88569476_0_2_0&sr_pri_blocks=36037612_88569476_0_2_0__15743&map_fdco=1&from=searchresults#hotelTmpl
Kallirroi Studios,"M. Themeli & G. Vatikioti 1, Pythagoreio, 83103, Greece",7.9Good 137 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$279
</span>",194 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 1:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/kallirroi-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=32720302_270920197_0_0_0&highlighted_blocks=32720302_270920197_0_0_0&matching_block_id=32720302_270920197_0_0_0&sr_pri_blocks=32720302_270920197_0_0_0__26000&map_fdco=1&from=searchresults#hotelTmpl
Anthemis Hotel Apartments,"Kallistratou 31, Samos, 83100, Greece",9.1Wonderful 30 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 519
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/anthemis-ipsi-i1-4i-i.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=39987803_88564176_2_2_0&highlighted_blocks=39987803_88564176_2_2_0&matching_block_id=39987803_88564176_2_2_0&sr_pri_blocks=39987803_88564176_2_2_0__36000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Christina Pansion,"Ammos Beach Road, Kokkari, 83100, Greece",8.5Very Good 31 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Beachfront']","<span class=""bui-u-sr-only"">
Original price
€ 242
Current price
€ 223
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/christina-pansion.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=64734301_353967664_0_0_0&highlighted_blocks=64734301_353967664_0_0_0&matching_block_id=64734301_353967664_0_0_0&sr_pri_blocks=64734301_353967664_0_0_0__24000&map_fdco=1&from=searchresults#hotelTmpl
Violetta Seaside Studios&Apartments,"Limanaki, Karlovasi, 83200, Greece",8.9Excellent 34 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms', 'Beachfront', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 262
Current price
€ 241
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/villa-violetta.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=73452102_295843097_0_2_0&highlighted_blocks=73452102_295843097_0_2_0&matching_block_id=73452102_295843097_0_2_0&sr_pri_blocks=73452102_295843097_0_2_0__26000&map_fdco=1&from=searchresults#hotelTmpl
Afroessa Studios & Apartments,"Kleanthi Roditses, Samos, 83100, Greece",9.9Exceptional 17 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
€ 317
</span>",48 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4,https://www.booking.com/hotel/gr/afroessa-studios-amp-apartmenrs.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=113448302_329761685_2_0_0&highlighted_blocks=113448302_329761685_2_0_0&matching_block_id=113448302_329761685_2_0_0&sr_pri_blocks=113448302_329761685_2_0_0__31684&map_fdco=1&from=searchresults#hotelTmpl
Hotel Sofia,"Kampos Marathokampou, Marathokampos, 83102, Greece",9.4Wonderful 10 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
1,109 zł
</span>",30 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],2,https://www.booking.com/hotel/gr/sofia-kampos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=36874402_114061390_0_1_0&highlighted_blocks=36874402_114061390_0_1_0&matching_block_id=36874402_114061390_0_1_0&sr_pri_blocks=36874402_114061390_0_1_0__24480&map_fdco=1&from=searchresults#hotelTmpl
Elisabeth Villas,"Charaugi-Kerveli, Kerveli, 83100, Greece",9.9Exceptional 16 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$515
</span>",807 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/elisabeth-villas.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=69905101_329750621_4_0_0&highlighted_blocks=69905101_329750621_4_0_0&matching_block_id=69905101_329750621_4_0_0&sr_pri_blocks=69905101_329750621_4_0_0__48000&map_fdco=1&from=searchresults#hotelTmpl
Sandalis Hotel,"Pythagoreio, Pythagoreio, 83103, Greece",8.0Very Good 121 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
UAH 8,239
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/g-sandalis.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=342d2ea338e2066c&srepoch=1685947081&all_sr_blocks=31652308_329720124_0_0_0&highlighted_blocks=31652308_329720124_0_0_0&matching_block_id=31652308_329720124_0_0_0&sr_pri_blocks=31652308_329720124_0_0_0__20800&map_fdco=1&from=searchresults#hotelTmpl
