name,location,reviews,facilities,price,size,rules,stars,link
Palazzo Duca,"27 - 29 Douka Str. , Chania, 73131, Greece",9.1Wonderful 443 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 68,420
</span>",15 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/palazzo-duca.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=39301201_360606983_2_1_0&highlighted_blocks=39301201_360606983_2_1_0&matching_block_id=39301201_360606983_2_1_0&sr_pri_blocks=39301201_360606983_2_1_0__77500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Adel Paradise,"Adelianos Kampos, Adelianos Kampos, 72100, Greece",10Exceptional 3 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Restaurant', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$759
Current price
$684
</span>",237 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/blue-resort-adelianos-kampos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=31611614_130087414_2_25_0&highlighted_blocks=31611614_130087414_2_25_0&matching_block_id=31611614_130087414_2_25_0&sr_pri_blocks=31611614_130087414_2_25_0__65229&from=searchresults#hotelTmpl
Porto Greco Village Beach Hotel,"25th Martiou str, Limenas Hersonissou, Hersonissos, 70014, Greece",7.4Good 547 reviews,"['4 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Restaurant', 'Family rooms', 'Beachfront', 'Bar', 'Private beach area', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
XOF 1,020,144
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/porto-greco-village-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=283360325_107634948_2_85_0&highlighted_blocks=283360325_107634948_2_85_0&matching_block_id=283360325_107634948_2_85_0&sr_pri_blocks=283360325_107634948_2_85_0__144578&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sirios Village Hotel & Bungalows - All Inclusive,"Main Street, Kato Daratso, 73100, Greece",8.2Very Good 73 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Free parking', 'Restaurant', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,875
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4,https://www.booking.com/hotel/gr/sirios-village.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=1585713_344682949_2_85_0&highlighted_blocks=1585713_344682949_2_85_0&matching_block_id=1585713_344682949_2_85_0&sr_pri_blocks=1585713_344682949_2_85_0__121100&from=searchresults#hotelTmpl
Villaggio Boutique Hotel Hersonissos - Adults Only,"Ano Hersonissos, Hersonissos, 70014, Greece",8.5Very Good 188 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Facilities for disabled guests', 'Room service', 'Restaurant', 'Free WiFi', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 802
Current price
€ 739
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/villaggio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=455956205_139069478_2_33_0&highlighted_blocks=455956205_139069478_2_33_0&matching_block_id=455956205_139069478_2_33_0&sr_pri_blocks=455956205_139069478_2_33_0__73867&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hersonissos Village Hotel & Bungalows,"Limenas Hersonissou, Limenas Hersonissou, Hersonissos, 70014, Greece",8.0Very Good 71 reviews,"['Outdoor swimming pool', 'Fitness center', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Bar']","<span class=""bui-u-sr-only"">
Price
UAH 22,425
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/hersonissos-village-bungalows.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=28995805_0_2_21_0&highlighted_blocks=28995805_0_2_21_0&matching_block_id=28995805_0_2_21_0&sr_pri_blocks=28995805_0_2_21_0__63975&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Palmera Beach Hotel & Spa - Adults Only,"25 Martiou 14, Limenas Hersonissou, Hersonissos, 70014, Greece",8.9Excellent 788 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Facilities for disabled guests', 'Restaurant', 'Beachfront', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$809
</span>",258 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/palmera-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=31512301_350701873_2_41_0&highlighted_blocks=31512301_350701873_2_41_0&matching_block_id=31512301_350701873_2_41_0&sr_pri_blocks=31512301_350701873_2_41_0__76961&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Castello City Hotel,"1, 62 Martyron Avenue, Heraklio, 71304, Greece","7.8Good 1,908 reviews","['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Room service', 'Free parking', 'Family rooms', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 684
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/castello-heraklio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=9590523_91908628_2_33_0&highlighted_blocks=9590523_91908628_2_33_0&matching_block_id=9590523_91908628_2_33_0&sr_pri_blocks=9590523_91908628_2_33_0__63066&from=searchresults#hotelTmpl
Alia Beach Hotel,"Nearhou 20, Box 41, Limenas Hersonissou, Hersonissos, 70014, Greece",8.6Excellent 148 reviews,"['Outdoor swimming pool', 'Fitness center', 'Restaurant', 'Beachfront', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
£448
</span>",226 feet²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/alia-club-beach-apprtm.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=9678906_362759519_2_1_0&highlighted_blocks=9678906_362759519_2_1_0&matching_block_id=9678906_362759519_2_1_0&sr_pri_blocks=9678906_362759519_2_1_0__52095&from=searchresults#hotelTmpl
Vasia Ormos Hotel (Adults Only),"Nisi, Agios Nikolaos, 72100, Greece",7.8Good 177 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Fitness center', 'Beachfront', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
₹ 104,087
Current price
₹ 52,668
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/ormos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=30388505_249872838_2_1_0&highlighted_blocks=30388505_249872838_2_1_0&matching_block_id=30388505_249872838_2_1_0&sr_pri_blocks=30388505_249872838_2_1_0__61157&from=searchresults#hotelTmpl
Nima Boutique Hotel,"Kavros, Georgioupolis, Kavros, 73007, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Restaurant', 'Room service', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥144,100
Current price
¥115,280
</span>",36 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/nima-boutique.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=832505204_369296148_2_33_0&highlighted_blocks=832505204_369296148_2_33_0&matching_block_id=832505204_369296148_2_33_0&sr_pri_blocks=832505204_369296148_2_33_0__70764&from=searchresults#hotelTmpl
Giannoulis - Grand Bay Beach Resort (Exclusive Adults Only),"Kolymbari, Kolymvari, 73006, Greece",8.4Very Good 203 reviews,"['2 swimming pools', 'Airport shuttle', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
£1,121
Current price
£1,033
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/grand-bay-beach-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=23879611_370416380_2_41_0&highlighted_blocks=23879611_370416380_2_41_0&matching_block_id=23879611_370416380_2_41_0&sr_pri_blocks=23879611_370416380_2_41_0__120180&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
"Aqua Blu ""Adults Only"" - ""by Checkin""","Anissaras, Anissaras, Hersonissos, 70014, Greece",9.8Exceptional 300 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 815
Current price
€ 750
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/aqua-blu.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=149&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=648682203_265799078_0_1_0&highlighted_blocks=648682203_265799078_0_1_0&matching_block_id=648682203_265799078_0_1_0&sr_pri_blocks=648682203_265799078_0_1_0__75017&from=searchresults#hotelTmpl
Dore Boutique Hotel,"Agia Marina Neas Kydonias, Agia Marina Nea Kydonias, 73104, Greece",9.2Wonderful 73 reviews,"['2 swimming pools', 'Free WiFi', 'Free parking', 'Family rooms', 'Airport shuttle', 'Restaurant', 'Facilities for disabled guests', 'Non-smoking rooms', 'Bar', 'Exceptional Breakfast']",,,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/dore-hotel.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=150&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=0ec68ae0800d0614&srepoch=1685907908&all_sr_blocks=31982911_0_2_21_0&highlighted_blocks=31982911_0_2_21_0&matching_block_id=31982911_0_2_21_0&sr_pri_blocks=31982911_0_2_21_0__97483&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Jo An Beach Hotel,"Main Street, Adelianos Kampos, 74100, Greece",8.1Very Good 13 reviews,"['Pool  – outdoor (kids)', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$1,095
</span>",237 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/jo-an-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=20f48ae5ad000138&srepoch=1685907917&all_sr_blocks=4438305_373378233_0_1_0&highlighted_blocks=4438305_373378233_0_1_0&matching_block_id=4438305_373378233_0_1_0&sr_pri_blocks=4438305_373378233_0_1_0__100400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Kalypso Cretan Village Resort & Spa,"Karavos, Plakias, 74060, Greece",6.5Pleasant 816 reviews,"['4 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Spa', 'Free parking', 'Restaurant', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
₪ 1,753
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4,https://www.booking.com/hotel/gr/kalypso-cretan-village.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=152&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=20f48ae5ad000138&srepoch=1685907917&all_sr_blocks=9683504_88564505_0_1_0&highlighted_blocks=9683504_88564505_0_1_0&matching_block_id=9683504_88564505_0_1_0&sr_pri_blocks=9683504_88564505_0_1_0__43728&from=searchresults#hotelTmpl
Thalassa Beach Resort & Spa (Adults Only),"249 Agias Marinas, Agia Marina Nea Kydonias, 73014, Greece",8.9Excellent 257 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Spa', 'Airport shuttle', 'Facilities for disabled guests', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
COP 6,223,100
</span>",27 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/thalassa-beach-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=20f48ae5ad000138&srepoch=1685907917&all_sr_blocks=17455903_357422141_2_33_0&highlighted_blocks=17455903_357422141_2_33_0&matching_block_id=17455903_357422141_2_33_0&sr_pri_blocks=17455903_357422141_2_33_0__123860&from=searchresults#hotelTmpl
Michalis NCHouse 33,"Πάροδος 1η Αθανασίου, Chania, 73131, Greece",9.6Exceptional 11 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
€ 1,195
</span>",80 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/michalis-nchouse-33.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=154&sr_order=popularity&nflt=class%3D4%3Bht_id%3D208%3Bht_id%3D223%3Bht_id%3D204%3Bht_id%3D220%3Bht_id%3D206%3Bht_id%3D216%3Bht_id%3D228%3Bht_id%3D221&srpvid=20f48ae5ad000138&srepoch=1685907917&all_sr_blocks=849757501_352184509_6_0_0&highlighted_blocks=849757501_352184509_6_0_0&matching_block_id=849757501_352184509_6_0_0&sr_pri_blocks=849757501_352184509_6_0_0__109940&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
