name,location,reviews,facilities,price,size,rules,stars,link
Lindos Comfy Suites,"Lindos, Lindos, 85107, Greece",9.2Wonderful 242 reviews,"['Free WiFi', 'Non-smoking rooms', 'Room service', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 612
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4,https://www.booking.com/hotel/gr/lindos-comfy-suites.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=168734602_89788465_0_2_0&highlighted_blocks=168734602_89788465_0_2_0&matching_block_id=168734602_89788465_0_2_0&sr_pri_blocks=168734602_89788465_0_2_0__60775&from=searchresults#hotelTmpl
Dionysos Hotel,"Iliadon Str., Ixia, 85100, Greece",8.2Very Good 473 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Free WiFi', 'Free parking', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$655
Current price
$622
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/dionysos.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=9611517_88532337_2_1_0&highlighted_blocks=9611517_88532337_2_1_0&matching_block_id=9611517_88532337_2_1_0&sr_pri_blocks=9611517_88532337_2_1_0__57960&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Koukos Rhodian Guesthouse - Adults Only,"Mandilara 20-26 str., Rhodes Town, 85100, Greece",9.6Exceptional 223 reviews,"['Non-smoking rooms', 'Spa', 'Room service', 'Private Parking', 'Restaurant', 'Free WiFi', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 936
</span>",70 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/koukos-traditional-guesthouse.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=62900607_88569275_0_1_0&highlighted_blocks=62900607_88569275_0_1_0&matching_block_id=62900607_88569275_0_1_0&sr_pri_blocks=62900607_88569275_0_1_0__104040&from=searchresults#hotelTmpl
Grecotel Lux Me Dama Dama,"Main Street, Faliraki, 85100, Greece",8.3Very Good 72 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,320
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/grecotel-rhodos-royal.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=17114610_89029159_2_85_0&highlighted_blocks=17114610_89029159_2_85_0&matching_block_id=17114610_89029159_2_85_0&sr_pri_blocks=17114610_89029159_2_85_0__130800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Moana House,"Salakos, Sálakos, 85106, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$708
</span>",807 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/moana-house-rhodes.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=1000140401_372838204_4_0_0&highlighted_blocks=1000140401_372838204_4_0_0&matching_block_id=1000140401_372838204_4_0_0&sr_pri_blocks=1000140401_372838204_4_0_0__66000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Esperides Beach Resort,"Faliraki - Kallithea beach, Faliraki, 85100, Greece",8.3Very Good 283 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Fitness center', 'Facilities for disabled guests', 'Restaurant', 'Beachfront', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$ 341,145
Current price
$ 266,093
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/esperides-beach.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=37629402_310405112_0_85_0&highlighted_blocks=37629402_310405112_0_85_0&matching_block_id=37629402_310405112_0_85_0&sr_pri_blocks=37629402_310405112_0_85_0__103272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Utopia Luxury Suites - Old Town,"Menekleous, Rhodes Town, 85100, Greece",9.9Exceptional 93 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
CHF 1,175
Current price
CHF 940
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/utopia-luxury-suites-rodos.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=840746404_350772785_0_1_0&highlighted_blocks=840746404_350772785_0_1_0&matching_block_id=840746404_350772785_0_1_0&sr_pri_blocks=840746404_350772785_0_1_0__96368&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
'Lindian Myth' Sea View Studios,"Krana, Lindos, 85107, Greece",9.3Wonderful 258 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
₪ 1,992
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/lindianmyth-sea-view-studios.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=1291603_0_2_0_0&highlighted_blocks=1291603_0_2_0_0&matching_block_id=1291603_0_2_0_0&sr_pri_blocks=1291603_0_2_0_0__49560&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Lindos View Hotel,"Lindos, Lindos, 85107, Greece",8.8Excellent 208 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
DOP 53,044
</span>",37 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/lindos-view.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=71611511_88569364_2_1_0&highlighted_blocks=71611511_88569364_2_1_0&matching_block_id=71611511_88569364_2_1_0&sr_pri_blocks=71611511_88569364_2_1_0__90602&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nikos Ikies,"Theologos- Rhodes, Theologos, 85106, Greece",9.5Exceptional 89 reviews,"['Free parking', 'Non-smoking rooms', 'Room service', 'Beachfront', 'Restaurant', 'Free WiFi', 'Airport shuttle', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
EGP 20,692
</span>",27 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],4,https://www.booking.com/hotel/gr/nikos-rooms.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=38989205_138031105_0_0_0&highlighted_blocks=38989205_138031105_0_0_0&matching_block_id=38989205_138031105_0_0_0&sr_pri_blocks=38989205_138031105_0_0_0__62400&from=searchresults#hotelTmpl
Myrina Beach,"Kolympia , Kolymbia, 85103, Greece",8.5Very Good 230 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Room service', 'Beachfront', 'Free WiFi', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$773
</span>",237 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/myrina-beach.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=827796905_347323363_2_85_0&highlighted_blocks=827796905_347323363_2_85_0&matching_block_id=827796905_347323363_2_85_0&sr_pri_blocks=827796905_347323363_2_85_0__72000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Mitsis Petit Palais Beach Hotel,"3, Griva str., Rhodes Town, 85100, Greece",8.4Very Good 657 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 624
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/mitsis-petit-palais.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=33976208_93242245_2_9_0&highlighted_blocks=33976208_93242245_2_9_0&matching_block_id=33976208_93242245_2_9_0&sr_pri_blocks=33976208_93242245_2_9_0__61200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Spilia Bay Villas,"Pefki, Pefki, 85107, Greece",8.2Very Good 28 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,000
</span>",,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4,https://www.booking.com/hotel/gr/spilia-bay-villas.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=60709178539a02d6&srepoch=1685738483&all_sr_blocks=35964203_192165743_6_0_0&highlighted_blocks=35964203_192165743_6_0_0&matching_block_id=35964203_192165743_6_0_0&sr_pri_blocks=35964203_192165743_6_0_0__100000&from=searchresults#hotelTmpl
Spilia Bay Villas,"Pefki, Pefki, 85107, Greece",8.2Very Good 28 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,073
</span>",,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],,https://www.booking.com/hotel/gr/spilia-bay-villas.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=0ffb91837c8105f2&srepoch=1685738504&all_sr_blocks=35964204_192165743_6_0_0&highlighted_blocks=35964204_192165743_6_0_0&matching_block_id=35964204_192165743_6_0_0&sr_pri_blocks=35964204_192165743_6_0_0__100000&from=searchresults#hotelTmpl
Villa Venetia,"Επαρχιακή Οδός Κοσκινού, Koskinou, 85100, Greece",9.6Exceptional 10 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 70,753
</span>",130 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4,https://www.booking.com/hotel/gr/villa-venezia-koskinou.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=0ffb91837c8105f2&srepoch=1685738504&all_sr_blocks=669462101_298704524_2_0_0&highlighted_blocks=669462101_298704524_2_0_0&matching_block_id=669462101_298704524_2_0_0&sr_pri_blocks=669462101_298704524_2_0_0__80000&from=searchresults#hotelTmpl
Absolute Kiotari Resort,"Kiotari Beach, Asklipiḯon, 85109, Greece",9.0Wonderful 2 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Restaurant', 'Free parking', 'Room service', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 792
Current price
€ 636
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/absolute-kiotari.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=0ffb91837c8105f2&srepoch=1685738504&all_sr_blocks=924984201_368851601_2_17_0&highlighted_blocks=924984201_368851601_2_17_0&matching_block_id=924984201_368851601_2_17_0&sr_pri_blocks=924984201_368851601_2_17_0__63600&from=searchresults#hotelTmpl
Salakos Villas,"Salakos, Sálakos, 85106, Greece",8.7Excellent 152 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Free parking']","<span class=""bui-u-sr-only"">
Price
€ 546
</span>",80 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/salakos-agrotourism-resort.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=0ffb91837c8105f2&srepoch=1685738504&all_sr_blocks=128426109_363243343_0_0_0&highlighted_blocks=128426109_363243343_0_0_0&matching_block_id=128426109_363243343_0_0_0&sr_pri_blocks=128426109_363243343_0_0_0__54600&from=searchresults#hotelTmpl
Μuses of art Villas,"Eparchiaki Odos Afantou-Psinthou 403, Afantou, 85103, Greece",9.5Exceptional 46 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
R$ 6,608
Current price
R$ 5,947
</span>",140 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/mouses-of-art-kalliopi.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=0ffb91837c8105f2&srepoch=1685738504&all_sr_blocks=258240102_104502907_2_0_0&highlighted_blocks=258240102_104502907_2_0_0&matching_block_id=258240102_104502907_2_0_0&sr_pri_blocks=258240102_104502907_2_0_0__110039&from=searchresults#hotelTmpl
Evelia Sea House,"Plimmiri, Plimmiri, 85109, Greece",10Exceptional 1 review,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CHF 494
</span>",80 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",4,https://www.booking.com/hotel/gr/evelia-sea-house.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=0ffb91837c8105f2&srepoch=1685738504&all_sr_blocks=1002708801_373060405_3_0_0&highlighted_blocks=1002708801_373060405_3_0_0&matching_block_id=1002708801_373060405_3_0_0&sr_pri_blocks=1002708801_373060405_3_0_0__50640&from=searchresults#hotelTmpl
Marathon Hotel - All Inclusive,"Efkalypton Str., Kolymbia, 85103, Greece",8.4Very Good 487 reviews,"['2 swimming pools', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 521
</span>",21 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/marathon-hotel.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1591&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&nflt=class%3D5%3Bclass%3D1%3Bclass%3D2%3Bclass%3D3%3Bclass%3D4&srpvid=0ffb91837c8105f2&srepoch=1685738504&all_sr_blocks=0_0_2_21_0&highlighted_blocks=0_0_2_21_0&matching_block_id=0_0_2_21_0&sr_pri_blocks=0_0_2_21_0__52069&from=searchresults#hotelTmpl
