name,location,reviews,facilities,price,size,rules,stars,link
Vasiliki Blue,"Βασιλική, Λευκάδος 1, Vasiliki, 31082, Greece",9.7Exceptional 41 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
RUB 24,416
</span>",20 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/vasiliki-blue.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=156&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=244292701_370772817_3_0_0&highlighted_blocks=244292701_370772817_3_0_0&matching_block_id=244292701_370772817_3_0_0&sr_pri_blocks=244292701_370772817_3_0_0__28000&from=searchresults#hotelTmpl
Olive Tree Apartments,"Απόλπαινα, Lefkada, 31100, Greece",9.5Exceptional 61 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$772
</span>",646 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/olive-tree-apartments-leukada.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=650541007_370169869_5_0_0&highlighted_blocks=650541007_370169869_5_0_0&matching_block_id=650541007_370169869_5_0_0&sr_pri_blocks=650541007_370169869_5_0_0__72000&from=searchresults#hotelTmpl
Vissala Village,"Eparchiaki Odos Lefkas - Vasilikis, Chortáta, 31082, Greece",9.9Exceptional 32 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$811
</span>",646 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/vissala-village.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=158&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=308271002_329656685_0_0_0&highlighted_blocks=308271002_329656685_0_0_0&matching_block_id=308271002_329656685_0_0_0&sr_pri_blocks=308271002_329656685_0_0_0__75600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Argo rooms,"Αγιος Νικητας 1, Agios Nikitas, 31080, Greece",8.5Very Good 2 reviews,['Non-smoking rooms'],"<span class=""bui-u-sr-only"">
Price
€ 220
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/argo-rooms-agios-nikitas.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=976655801_370012413_2_0_0&highlighted_blocks=976655801_370012413_2_0_0&matching_block_id=976655801_370012413_2_0_0&sr_pri_blocks=976655801_370012413_2_0_0__22000&from=searchresults#hotelTmpl
Blue Apartment,"Ellomenou 99 0, Nydri, 31084, Greece",,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
₪ 1,399
</span>",35 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/blue-apartment-leukada.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=957959501_368396749_2_0_0&highlighted_blocks=957959501_368396749_2_0_0&matching_block_id=957959501_368396749_2_0_0&sr_pri_blocks=957959501_368396749_2_0_0__34800&from=searchresults#hotelTmpl
Welcome In,"Mikros Gialos Lefkada, Mikros Gialos, 31082, Greece",8.6Excellent 67 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
£289
</span>",194 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3,https://www.booking.com/hotel/gr/welcome-in.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=161&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=856342402_355211792_2_0_0&highlighted_blocks=856342402_355211792_2_0_0&matching_block_id=856342402_355211792_2_0_0&sr_pri_blocks=856342402_355211792_2_0_0__33600&from=searchresults#hotelTmpl
Konstantinos Hotel & Apartments I,"Nydri, Nydri, 31100, Greece",9.0Wonderful 135 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']",,,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/konstantinos-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=162&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=30531106_204462819_0_0_0&highlighted_blocks=30531106_204462819_0_0_0&matching_block_id=30531106_204462819_0_0_0&sr_pri_blocks=30531106_204462819_0_0_0__25400&from=searchresults#hotelTmpl
Geni Bay,"Yenion, Yenion, 31100, Greece",9.2Wonderful 39 reviews,"['Free WiFi', 'Free parking', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
€ 220
Current price
€ 202
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/geni-bay.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=179188301_295340714_3_0_0&highlighted_blocks=179188301_295340714_3_0_0&matching_block_id=179188301_295340714_3_0_0&sr_pri_blocks=179188301_295340714_3_0_0__22000&from=searchresults#hotelTmpl
Lefkada Town Apartment,"Τέρμα Καποδιστρίου, Lefkada, 31100, Greece",9.4Wonderful 27 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
BZD 644
</span>",47 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/lefkada-town-apartment.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=164&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=738267001_328321190_3_0_0&highlighted_blocks=738267001_328321190_3_0_0&matching_block_id=738267001_328321190_3_0_0&sr_pri_blocks=738267001_328321190_3_0_0__30000&from=searchresults#hotelTmpl
Giannis Studios,"Nikiana, Lefkada, Nikiana, 31100, Greece",9.1Wonderful 49 reviews,"['Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 182
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/studiogiannis.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=109806101_195235831_0_0_0&highlighted_blocks=109806101_195235831_0_0_0&matching_block_id=109806101_195235831_0_0_0&sr_pri_blocks=109806101_195235831_0_0_0__18200&from=searchresults#hotelTmpl
Ionian Breeze Studios,"Paredrou Efstathiou Mavrouli str, Aghios Ioannis, Lefkada, 31100, Greece",8.6Excellent 56 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$309
</span>",269 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],,https://www.booking.com/hotel/gr/ionian-breeze-studios.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=54305901_89026743_2_0_0&highlighted_blocks=54305901_89026743_2_0_0&matching_block_id=54305901_89026743_2_0_0&sr_pri_blocks=54305901_89026743_2_0_0__29000&from=searchresults#hotelTmpl
Filippos House,"Τηλυκράτη 3, Lefkada, 31100, Greece",9.4Wonderful 18 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$343
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/filippos-house-leukada.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=757316002_351045458_2_0_0&highlighted_blocks=757316002_351045458_2_0_0&matching_block_id=757316002_351045458_2_0_0&sr_pri_blocks=757316002_351045458_2_0_0__32000&from=searchresults#hotelTmpl
Karavias cosy Vlicho house,"Επαρχιακή Οδός Λευκάδας - Βασιλικής, Vlikhon, 31100, Greece",9.9Exceptional 14 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 353
</span>",34 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/karavias-cosy-vlycho-house-1.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=728838701_322194572_3_0_0&highlighted_blocks=728838701_322194572_3_0_0&matching_block_id=728838701_322194572_3_0_0&sr_pri_blocks=728838701_322194572_3_0_0__24480&from=searchresults#hotelTmpl
Ithaki Holidays,"Agios Ioannis, Lefkada, 31100, Greece",9.3Wonderful 199 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
RUB 21,974
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/ithakiholidays.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=33575705_88566094_0_0_0&highlighted_blocks=33575705_88566094_0_0_0&matching_block_id=33575705_88566094_0_0_0&sr_pri_blocks=33575705_88566094_0_0_0__25400&from=searchresults#hotelTmpl
Gardenia studios,"Νυδρι, Nydri, 31084, Greece",9.1Wonderful 21 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 282
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/gardeniastudios.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=655480902_357127052_3_0_0&highlighted_blocks=655480902_357127052_3_0_0&matching_block_id=655480902_357127052_3_0_0&sr_pri_blocks=655480902_357127052_3_0_0__28200&from=searchresults#hotelTmpl
TRADITIONAL GUESTHOUSES XENOFON,"ΔΡΥΜΩΝΑΣ ΛΕΥΚΑΔΑ ΔΡΥΜΩΝΑΣ, Drymon, 31080, Greece",8.9Excellent 22 reviews,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 320
Current price
€ 294
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/traditional-guesthouses-xenofon.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=653388301_266575782_2_0_0&highlighted_blocks=653388301_266575782_2_0_0&matching_block_id=653388301_266575782_2_0_0&sr_pri_blocks=653388301_266575782_2_0_0__32000&from=searchresults#hotelTmpl
Melissi,"Karavela, Kalligoni, Lefkada, 31100, Greece",8.0Very Good 69 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥29,958
Current price
¥28,461
</span>",15 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/melissi.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=172&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=181950703_368417104_2_0_0&highlighted_blocks=181950703_368417104_2_0_0&matching_block_id=181950703_368417104_2_0_0&sr_pri_blocks=181950703_368417104_2_0_0__20000&from=searchresults#hotelTmpl
Vlastaras Apartment,"Επαρχιακή Οδός Μαραντοχώριου - Ορμος Σύβοτας, Sivota, 31082, Greece",,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 306
Current price
€ 282
</span>",60 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3,https://www.booking.com/hotel/gr/vlastaras-apartment.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=173&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=993195501_372266318_4_0_0&highlighted_blocks=993195501_372266318_4_0_0&matching_block_id=993195501_372266318_4_0_0&sr_pri_blocks=993195501_372266318_4_0_0__30600&from=searchresults#hotelTmpl
Nidri Bay Studios,"νυδρι Καλλιθέα, Nydri, 31100, Greece",8.1Very Good 18 reviews,"['Outdoor swimming pool', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$257
</span>",,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/nidri-bay-studios-2.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=174&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=489347706_298372783_2_0_0&highlighted_blocks=489347706_298372783_2_0_0&matching_block_id=489347706_298372783_2_0_0&sr_pri_blocks=489347706_298372783_2_0_0__24306&from=searchresults#hotelTmpl
Sun meets Sea,"Αθάνι, Athani, 31082, Greece",9.4Wonderful 8 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
EGP 16,571
</span>",50 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/breathe-in.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=popularity&srpvid=3914317b3141024f&srepoch=1685775735&all_sr_blocks=864755801_367960689_2_0_0&highlighted_blocks=864755801_367960689_2_0_0&matching_block_id=864755801_367960689_2_0_0&sr_pri_blocks=864755801_367960689_2_0_0__50000&from=searchresults#hotelTmpl
Gazena House,"Vournikas leukada 31082, Sívros, 31082, Greece",9.5Exceptional 8 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
€ 324
</span>",,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/gazena-house.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=176&sr_order=popularity&srpvid=d13c31839fa200d6&srepoch=1685775751&all_sr_blocks=853470401_368639303_6_0_0&highlighted_blocks=853470401_368639303_6_0_0&matching_block_id=853470401_368639303_6_0_0&sr_pri_blocks=853470401_368639303_6_0_0__32400&from=searchresults#hotelTmpl
Lefkothea Apartments,"EPARCHIAKI ODOS LEFKAS - VASILIKIS, Nikiana, 31100, Greece",9.3Wonderful 6 reviews,"['Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
R$ 1,595
Current price
R$ 1,467
</span>",40 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/lefkothea-apartments-nikiana.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=177&sr_order=popularity&srpvid=d13c31839fa200d6&srepoch=1685775751&all_sr_blocks=224135310_347405703_4_0_0&highlighted_blocks=224135310_347405703_4_0_0&matching_block_id=224135310_347405703_4_0_0&sr_pri_blocks=224135310_347405703_4_0_0__30000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dionysia Rooms,"Anapafseos, Lefkada, 31100, Greece",9.2Wonderful 92 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$279
</span>",377 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],,https://www.booking.com/hotel/gr/dionysia-apolpaina.html?label=gen173bo-1DCAEoggI46AdIMVgDaFyIAQGYATG4ARfIAQzYAQPoAQH4AQOIAgGYAgKoAgO4Ap296KMGwAIB0gIkOGQzN2IxNzMtZTY1ZS00M2RiLThhNDItOTBjNDhhZjA3ODZm2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=178&sr_order=popularity&srpvid=d13c31839fa200d6&srepoch=1685775751&all_sr_blocks=53561007_371851657_2_0_0&highlighted_blocks=53561007_371851657_2_0_0&matching_block_id=53561007_371851657_2_0_0&sr_pri_blocks=53561007_371851657_2_0_0__26000&from=searchresults#hotelTmpl
