name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Sergios Village House,"Gavalochori, Apokoronas, Chania, Chania, 73008, Greece",,482.2429906542056,9.9,15 ,True,False,False,False,True,False,69.0,True,August,Crete
Alexander Mountain Resort,"Gerakari, Yerakárion, 74061, Greece",3.0,302.0,9.1,291 ,False,False,True,False,True,True,22.0,True,August,Crete
Blue Dream Hotel,"Stavromenos, Stavromenos, 74100, Greece",3.0,445.0,8.3, 251 ,True,True,True,False,True,True,27.0,True,August,Crete
Maison Kronio Lassithi Plateau,"Tzermiado, 1 Marmaketo, Oropedio Lasithiou, Marmakéton, 72052, Greece",3.0,348.64557250170725,9.6,353 ,True,True,False,True,True,True,45.0,True,August,Crete
Stratos Villas,"Melidhónion, Kalyves, Melidhónion, 73008, Greece",3.0,360.4166666666667,9.4,17 ,True,True,False,True,True,False,45.0,False,August,Crete
Hiona Holiday Hotel,"Palaikastro, Palekastron, 72300, Greece",,426.1682242990654,8.8,334 ,True,True,True,True,True,False,14.0,False,August,Crete
Costas Inn,"Spílion, Rethymno, Spílion, 74053, Greece",3.0,276.0,9.0,253 ,True,False,True,True,True,True,28.0,False,August,Crete
Sofia Hotel,"Stadiou 57, Heraklio, 71601, Greece",3.0,446.87499999999994,7.8,"3,054 ",False,True,True,True,True,True,18.0,False,August,Crete
The Maxine Hotel - Adults Only,"Agia Galini, Agia Galini, 74056, Greece",,381.30841121495325,8.0, 5 ,True,True,True,False,True,True,27.0,True,August,Crete
Cosy Country Villa,"Συκια Σητειας μονοκατοικια, Pappayiannádhes, 72300, Greece",,554.2056074766355,8.4, 8 ,False,False,False,True,True,False,99.0,False,August,Crete
Gorgona Hotel,"Bali 740 57, Bali, 74057, Greece",3.0,496.0,8.6,370 ,False,True,True,True,True,True,18.0,False,August,Crete
Elektra Beach Hotel,"Kalamaki, Kalamaki, 73100, Greece",3.0,448.0,9.0,621 ,True,True,False,True,True,False,19.0,False,August,Crete
Dedalos Beach Hotel,"Sfakaki, Sfakaki, 74100, Greece",3.0,476.6454352441613,8.3, 52 ,True,True,True,False,True,True,25.0,False,August,Crete
Eva Suites & Apartments,"Agia Marina Chania Crete, Galatás, 73014, Greece",3.0,374.77678571428567,,,False,True,False,True,False,False,20.0,False,August,Crete
Stella Beach Hotel,"Panormos Rethymno, Panormos Rethymno, 74057, Greece",,377.5700934579439,8.7,103 ,False,True,True,False,False,True,20.0,False,August,Crete
Castro Hotel,"A.Papandreou str. 301, Amoudara Herakliou, 71414, Greece",3.0,399.0,8.2, 522 ,False,True,True,True,True,True,15.0,False,August,Crete
House With View,"Tris Ekklisies , Paránimfoi, 70010, Greece",3.0,434.0893391664748,9.6,100 ,False,False,False,True,True,False,55.0,True,August,Crete
Horizon Beach Hotel,"West End on coast, Plakias, 74060, Greece",,398.1308411214953,8.9,429 ,False,False,True,True,True,False,18.0,True,August,Crete
Asterion Hotel,"Leoforos Ikarou 50,  Nea Alikarnassos, Heraklio, 71307, Greece",3.0,418.37338623134207,7.2,"2,233 ",False,False,False,False,True,False,15.0,False,August,Crete
Anastasia Hotel Stalis,"Main Street, Stalís, 70007, Greece",,537.3831775700934,8.9,90 ,True,False,True,False,True,True,19.0,False,August,Crete
Preveli Crete - Dionysos Tavern & Rooms,"Drimiskiano Ammoudi ,preveli, Preveli, 74060, Greece",3.0,366.0,8.8,332 ,False,False,False,False,True,True,15.0,False,August,Crete
Hotel Tsagarakis Beach,"Konstantinou Mitsotaki, Amoudara Herakliou, 71414, Greece",,500.93457943925233,7.7,103 ,False,True,False,False,True,False,18.0,False,August,Crete
Vanisko Hotel,"7, Andrea Papandreou Street, Amoudara Herakliou, 71414, Greece",,452.3364485981308,7.8,281 ,False,False,True,True,True,False,18.0,False,August,Crete
Kalypso Apartments,"Kastri, Kastríon, 73001, Greece",3.0,500.0,9.2,105 ,False,False,False,False,True,False,60.0,True,August,Crete
Aravanes,"Thronos Amariou, Rethymno, Crete, Thrónos, 74061, Greece",3.0,276.8079800498753,9.4,161 ,True,True,True,True,True,False,15.0,False,August,Crete
Ilios Malia Hotel Resort,"Mattheou Zachariadi 43, Malia, 70007, Greece",3.0,297.6744186046512,7.7,91 ,True,True,True,True,True,False,19.0,False,August,Crete
Antigoni,"Main Street, Agia Galini, 74056, Greece",3.0,211.3235294117647,9.3,391 ,True,False,False,False,True,False,20.0,True,August,Crete
Irini΄s house,"Αλωνες, Alónai, 74058, Greece",3.0,295.1388888888889,9.5,11 ,False,False,False,False,True,False,55.0,False,August,Crete
Jean's Cretan Cottage,"Kalo Horio Kalo Chorio 70014, Kalón Khoríon, 70014, Greece",3.0,300.93457943925233,9.2,8 ,False,False,False,True,True,False,68.0,True,August,Crete
Sea Front Old Town,"159 Arkadiou & 45 El. Venizelou Street , Rethymno, 74100, Greece",3.0,341.5497737556561,9.2,380 ,True,False,False,True,False,False,15.0,False,August,Crete
