name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Platis Residence Villa,"Oia, Oia, 84702, Greece",4.0,4941.86046511628,9.7,51 ,True,True,True,False,False,False,120.0,False,August,Santorini
Fira Deep Blue Suites,"Fira, Fira, 84700, Greece",4.0,4004.6728971962616,9.7,212 ,False,False,False,False,True,False,60.0,False,August,Santorini
Galaxy Suites & Villas,"Main Street, Imerovigli, 84700, Greece",,2855.1401869158876,8.8,99 ,True,False,True,True,True,True,150.0,False,August,Santorini
Luxus VIP Suites,"Oia, Oia, 84702, Greece",3.0,3060.0,9.6,196 ,True,False,True,False,False,False,23.0,False,August,Santorini
Palmariva Villas,"Dekigala , Fira, 84700, Greece",,3538.3177570093458,9.7,382 ,True,True,False,True,False,False,66.0,False,August,Santorini
Santo Miramare Beach Resort,"Main Street, Perivolos, 84700, Greece",4.0,1566.3551401869158,8.6,464 ,True,True,False,False,True,True,24.0,False,August,Santorini
Flora's House & Cave Winery,"Agios Spyridonas, Pyrgos, 84700, Greece",,1489.7196261682243,9.8,92 ,True,False,False,True,True,False,61.0,False,August,Santorini
White Pearl Villas,"Oia, Oia, 84700, Greece",4.0,2763.888888888889,9.5,418 ,True,True,True,True,False,False,55.0,False,August,Santorini
Bluedome Cavehouses Santorini,"Nikolaou Nomikou, Oia, 84702, Greece",,7167.289719626167,9.7,51 ,True,False,False,True,False,False,90.0,False,August,Santorini
Labyrinth Traditional Houses,"Pyrgos Kastelli Santorini, Pyrgos, 84701, Greece",,1082.2429906542056,9.2,87 ,True,False,False,True,False,True,60.0,True,August,Santorini
ArmonOia Suites,"Νικολάου Νομικού, Oia, 84702, Greece",4.0,2163.647270545891,9.2,26 ,True,False,False,True,False,False,25.0,False,August,Santorini
Aeron Suites,"Vothon, Éxo Goniá, 84700, Greece",3.0,889.0,9.1,297 ,True,False,True,True,True,False,42.0,True,August,Santorini
Thermes Luxury Villas And Spa,"Main Street, Megalochori, 84700, Greece",4.0,2400.9047365620013,9.3,137 ,True,True,False,True,True,False,80.0,True,August,Santorini
Plastiras Rooms,"Fira Katoikies, Fira, 84700, Greece",,1047.6635514018692,9.0,496 ,True,True,False,True,False,False,19.0,False,August,Santorini
Costa Grand Resort & Spa,"Kamari Beach, Kamari, 84700, Greece",5.0,1526.388888888889,8.9,607 ,True,True,True,False,False,False,22.0,False,August,Santorini
Karpimo Suites,"Exo Gonia, Santorini, Éxo Goniá, 84700, Greece",4.0,3800.0,9.5,8 ,True,True,False,False,True,False,90.0,True,August,Santorini
Canvas Suites,"Oia, Oia, 84702, Greece",4.0,4236.40897755611,9.4,539 ,True,False,True,True,True,True,30.0,False,August,Santorini
Ambeli Sunset Villas,"Eparchiaki Odos Akrotiriou, Megalochori, 84700, Greece",,5493.457943925233,9.6,117 ,True,True,True,True,True,False,180.0,False,August,Santorini
NAMA Beach house,"Monolithos, Monolithos, 84700, Greece",3.0,1635.4166666666667,7.9,37 ,True,False,False,True,True,False,85.0,False,August,Santorini
Senses Luxury Houses,"Agiou Athanasiou 2, Fira, 84700, Greece",4.0,5421.033847570804,9.1,22 ,True,True,True,True,True,False,55.0,False,August,Santorini
Villa Leon,"Vourvoulos Santorini, Vourvoulos, 84700, Greece",,7665.420560747663,9.8,20 ,True,True,True,False,False,False,200.0,True,August,Santorini
Kastro Oia Houses,"Oia, Oia, 84702, Greece",4.0,2517.4418604651164,9.1,271 ,True,False,False,False,True,True,60.0,False,August,Santorini
Este Luxury Suites,"Fira Santorini, Fira, 84700, Greece",4.0,1918.443472254202,9.5,199 ,True,False,False,True,True,False,40.0,False,August,Santorini
OIA UNIQUE HOMES by K&K,"Sideras, Oia, 84702, Greece",4.0,2846.1415646620544,9.0,142 ,True,False,False,False,False,False,38.0,True,August,Santorini
Aristos Life Luxury Cave Villas,"Ag. Nikolaos Lotza, Oia, 84700, Greece",4.0,6840.277777777778,9.7,27 ,True,False,True,False,True,False,45.0,False,August,Santorini
Azalea Houses,"Finikia Oia, Oia, 84702, Greece",4.0,1534.0277777777778,9.6,78 ,True,False,False,True,True,False,60.0,False,August,Santorini
Divelia East,"IMEROVIGLI IMEROVIGLI, Imerovigli, 84700, Greece",4.0,1807.7596131706193,9.1,97 ,True,False,False,False,True,False,42.0,False,August,Santorini
Villa Happening,"Imerovigli, Imerovigli, 84700, Greece",3.0,1330.0,8.5, 308 ,True,False,True,False,True,False,35.0,False,August,Santorini
Santorini Villatzio Suites,"Messaria, Mesaria, 84700, Greece",3.0,869.0,8.9,47 ,True,True,False,True,True,False,30.0,False,August,Santorini
Emmantina,"messaria, Mesaria, 84700, Greece",3.0,920.0,9.2,121 ,True,False,False,True,False,False,85.0,False,August,Santorini
Floria Suites,"Karterados, Karterados, 84700, Greece",,1691.5887850467288,9.7,117 ,False,True,True,True,True,False,40.0,False,August,Santorini
Aigli Villa,"25 Martiou, Fira, 84700, Greece",3.0,1093.0,9.2,216 ,True,False,False,True,False,False,20.0,False,August,Santorini
Anemi House & Villas,"Oia, Oia, 84702, Greece",,3257.9439252336447,9.8,214 ,True,False,False,False,False,False,60.0,False,August,Santorini
Cal Day Rooms Santorini,"Perissa Santorini, Perissa, 84700, Greece",,947.6635514018691,9.4,132 ,True,False,False,False,True,False,23.0,False,August,Santorini
Katharos Pool Villas,"Oia, Oia, 84702, Greece",4.0,4275.0,9.4,104 ,True,True,True,True,True,False,72.0,True,August,Santorini
"La Roka, Cliffside Memories","Imerovigli, Imerovigli, 84700, Greece",,2305.607476635514,9.0,24 ,False,False,True,False,False,False,15.0,False,August,Santorini
Dawn Suites Santorini,"Vourvoulos, Vourvoulos, 84700, Greece",4.0,1441.358024691358,10,6 ,False,True,True,True,False,True,55.0,True,August,Santorini
Atrium Villa,"Fira, Fira, 84700, Greece",4.0,948.0,9.9,161 ,True,False,False,True,True,False,35.0,False,August,Santorini
Santo Bloom Luxury Villas,"Vothonas, Mesaria, Vóthon, 84700, Greece",4.0,1979.0697674418604,9.3,49 ,True,False,True,True,True,False,69.0,False,August,Santorini
Irida - Santorini,"Main Street, Imerovigli, 84700, Greece",,1666.3551401869158,9.8,55 ,True,True,False,False,True,False,27.0,False,August,Santorini
Ducato Wine Village,"Megalochori, Megalochori, 84700, Greece",3.0,2816.0,9.0,152 ,True,False,True,True,True,False,70.0,False,August,Santorini
Blue White Residence,"Μονιλιθος, Monolithos, 84700, Greece",,2471.0280373831774,8.6,47 ,True,False,False,False,True,False,150.0,False,August,Santorini
Gemini Caves,"Foinikia, Oia, 84702, Greece",4.0,2092.7163667523564,9.6,102 ,True,False,False,False,False,False,30.0,False,August,Santorini
Acro Blue Luxury Villas,"Acrotiri Santorini, Akrotiri, 84700, Greece",4.0,2755.0,9.6,22 ,True,True,False,True,True,False,80.0,False,August,Santorini
Sunrise Villa Santorini,"Vourvoulo, Vourvoulos, 84700, Greece",3.0,1323.0656108597284,9.4,7 ,True,False,False,True,True,False,80.0,False,August,Santorini
Secret Gem Suites,"Amoudi, Oia, 84702, Greece",,2596.2616822429904,8.9,260 ,False,False,False,True,True,False,24.0,False,August,Santorini
Altana Cliffside Villas,"Caldera,Imerovigli, Imerovigli, 84700, Greece",4.0,3523.382352941176,9.6,75 ,False,False,True,True,True,False,55.0,False,August,Santorini
Elea Resort - Adults Only,"Oia, Oia, 84700, Greece",,2548.5981308411215,9.1,204 ,True,True,False,False,True,True,40.0,False,August,Santorini
Spitia Santorini Villa Collection,"oia santorini, Oia, 84702, Greece",,4422.0,9.4,36 ,True,False,False,True,False,False,65.0,True,August,Santorini
Mantilida Villa,"Emporio Santorini, Emporio Santorini, 84700, Greece",,1744.8598130841121,9.1,83 ,True,True,False,True,True,False,60.0,False,August,Santorini
Artemisia Apartment Caldera,"Imerovígli, Imerovigli, 84700, Greece",3.0,1327.0,9.0,45 ,True,False,True,False,False,False,32.0,False,August,Santorini
Ardor Exclusive Villas,"Vourvoulos, Vourvoulos, 84700, Greece",,2633.644859813084,9.2,5 ,True,False,True,False,True,False,60.0,True,August,Santorini
Serra Exclusive Suites,"Ακρωτήρι, Akrotiri, 84700, Greece",4.0,1741.470588235294,,,True,True,True,True,True,True,66.0,False,August,Santorini
Lydia Cavehouse,"Oia, Oia, 84702, Greece",,3959.813084112149,9.5,17 ,True,False,False,True,False,False,95.0,False,August,Santorini
Villa Galaxy Santorini,"Fira Town Katikies, Fira, 84700, Greece",,1528.9719626168223,9.4,188 ,True,False,False,True,False,False,35.0,False,August,Santorini
The Small Architect's House,"Pyrgos Santorini, Pyrgos, 84700, Greece",,2334.579439252336,9.3,27 ,True,False,False,True,True,False,120.0,False,August,Santorini
Kasteli Luxury Rooms,"Επαρχιακή Οδός Φηρών-Όρμου Περίσσης, Perissa, 84703, Greece",,1122.429906542056,9.4,424 ,True,False,False,False,False,False,23.0,False,August,Santorini
Andronis Concept Wellness Resort,"Eparchiaki Odos Firon-Ias, Imerovigli, 84702, Greece",,6550.467289719626,9.3,133 ,True,True,False,False,True,True,35.0,True,August,Santorini
Santoterra Antigua Suites,"1 Karterados, Karterados, 84700, Greece",3.0,1271.0,9.2,229 ,False,True,True,True,True,False,50.0,False,August,Santorini
