name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Nomads House,"Πάρος,Λογαράς, Logaras, 84400, Greece",,885.9813084112149,9.4,40 ,False,False,False,True,True,False,22.0,False,August,Paros
Surfing Beach Village Paros,"Santa Maria Beach, Santa Maria, 84401, Greece",3.0,938.3720930232558,7.6,"1,002 ",True,True,False,True,True,True,24.0,True,August,Paros
Londos Hotel,"Piso Livadi, Piso Livadi, 84400, Greece",2.0,568.75,8.5, 224 ,False,False,True,True,True,False,19.0,False,August,Paros
Paros Inn,"Logaras, Logaras, 84400, Greece",,505.607476635514,8.1, 282 ,False,False,True,True,False,True,17.0,False,August,Paros
Nicos Studios & Apartments,"Logaras, Logaras, 84400, Greece",3.0,427472.0550300946,9.0,164 ,False,False,False,False,True,False,21.0,False,August,Paros
Amaryllis Beach Hotel,"Chrissi Akti, Chrissi Akti, 84400, Greece",3.0,855.0,8.2, 191 ,False,False,True,True,True,True,20.0,False,August,Paros
"Mythic Paros , Adults Only","Sarakiniko-Agia Irini Mythic Esclusive Resort, Agia Irini Paros, 84400, Greece",,2657.009345794392,9.0,487 ,True,True,True,False,False,True,19.0,False,August,Paros
PAREA Paros - Adults Only,"Eparchiaki Odos Parikias-Pountas, Kampos Paros, 84400, Greece",,2127.1028037383176,9.2,172 ,True,True,False,False,True,False,28.0,False,August,Paros
Aegean Village,"Parikia, Parikia, 84400, Greece",2.0,644.7368421052631,8.4, 530 ,False,False,False,True,True,False,25.0,False,August,Paros
Aphrodite Boutique Hotel,"Aliki, Aliki, 84400, Greece",,503.7383177570093,9.5,153 ,True,True,True,False,True,False,15.0,False,August,Paros
Ostria Studios & Apartments,"Aliki, Aliki, 84400, Greece",3.0,1334.5140781108082,8.8,174 ,False,False,False,True,False,False,51.0,True,August,Paros
Magoo Suites,"Λογαρας, Παρος, Logaras, 84400, Greece",,1135.5140186915887,8.6,88 ,False,False,False,True,True,False,40.0,False,August,Paros
Cleopatra Seaside Homes,"Logaras, Piso Livadi, 84400, Greece",4.0,1979.861111111111,8.8,163 ,True,False,True,True,True,False,55.0,True,August,Paros
Sunset View Hotel,"Klimata, Parikia, 84400, Greece",,2205.607476635514,8.8,650 ,True,False,False,True,True,True,44.0,False,August,Paros
