name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Samos Bay Hotel by Gagou Beach,"Main Street, Samos, 83100, Greece",3.0,315.27777777777777,8.2, 479 ,True,False,True,True,True,True,18.0,False,August,Samos
Ino Village Hotel,"Samion Agoniston 69, Samos, 83100, Greece",,586.9158878504672,9.2,191 ,False,True,True,True,True,True,18.0,False,August,Samos
Sunrise Limnionas Apartments,"Λιμιώνας, Marathokampos, 83102, Greece",3.0,293.52170547931894,9.1,74 ,True,False,False,True,True,False,40.0,False,August,Samos
Anema By The Sea Guesthouse,"83 Kanaris Street, Karlovasi, 83200, Greece",3.0,327.77777777777777,8.2, 143 ,False,True,True,True,True,True,25.0,False,August,Samos
Lemos Hotel,"Kokkari, Kokkari, 83100, Greece",,388.78504672897196,8.6,74 ,False,False,False,True,True,False,14.0,True,August,Samos
Arion Hotel,"Main Street, Kokkari, 83100, Greece",4.0,610.0,8.4, 79 ,True,True,False,True,True,True,27.0,True,August,Samos
Doryssa Seaside Resort,"Main Street, Pythagoreio, 83103, Greece",5.0,965.1393046281372,8.0, 101 ,True,True,True,False,True,True,22.0,False,August,Samos
Zorbas Hotel & Studios,"Pythagóreion, Samos, Pythagoreio, 83103, Greece",2.0,195.6875291608345,9.1,112 ,False,False,True,False,True,False,,False,August,Samos
Studios Loukia,"Kokkari, Kokkari, 83100, Greece",3.0,382.0,9.4,101 ,False,False,False,False,True,False,26.0,False,August,Samos
Nisea Hotel Samos,"μεσόκαμπος, Pythagoreio, 83103, Greece",3.0,552.7777777777778,9.1,98 ,False,True,True,True,True,False,45.0,True,August,Samos
Belvedere,"Aisopou 6, Pythagoreio, 83103, Greece",2.0,220.0,9.4,354 ,False,False,False,False,False,False,,False,August,Samos
Astir Hotel,"Gianni Ritsou (Agrotiki), Karlovasi, 83200, Greece",1.0,192.746949113516,8.8,45 ,False,True,False,True,True,True,15.0,True,August,Samos
Klima Paradise,"Klima Beach, Klíma, 83100, Greece",,520.0,8.4, 116 ,False,False,False,False,True,True,30.0,False,August,Samos
Aegeon Hotel,"Panepistimiou Aigaiou str., Karlovasi, 83200, Greece",3.0,226.0,8.3, 132 ,False,True,True,True,True,True,18.0,True,August,Samos
Naftilos Residences I,"Ποτοκάκι, Potokáki, 83103, Greece",3.0,520.0,8.4, 24 ,False,False,False,False,True,False,45.0,False,August,Samos
Kerkis Bay,"Main Street, Marathokampos, 83102, Greece",3.0,406.0,7.8,58 ,False,False,False,True,False,False,,False,August,Samos
Naftilos,"Main Street, Pythagoreio, 83103, Greece",3.0,511.60714285714283,8.3, 65 ,False,True,False,False,True,True,25.0,False,August,Samos
Merope Hotel,"Dimarchou Kyriakou, Karlovasi, 83200, Greece",,196.26168224299064,8.6,87 ,False,True,True,False,True,False,19.0,True,August,Samos
Lampis Studios,"Unnamed Road, Pythagoreio, 83103, Greece",,160.74766355140187,9.0,168 ,False,False,False,True,False,False,,False,August,Samos
Polyxeni Hotel,"Pythagoreion, Pythagoreio, 83103, Greece",2.0,352.77777777777777,8.9,146 ,False,False,True,False,True,False,,True,August,Samos
Amfilissos Hotel,"Balos beach, Koumeika, 83102, Greece",2.0,302.0368402799135,9.6,29 ,True,False,False,True,False,False,20.0,True,August,Samos
Erato Seaside Hotel by Samian Mare,"115, KANARI STR, Karlovasi, 83200, Greece",4.0,666.0,,,True,False,True,False,True,True,22.0,False,August,Samos
Nafsika Villas,"Main Street, Kerveli, 83100, Greece",3.0,125500.93457943924,9.4,92 ,True,False,False,True,True,False,40.0,False,August,Samos
HOKKUM STUDIOS,"Kokkari, Sámos, Kokkari, 83100, Greece",3.0,344.0,9.0,130 ,False,False,False,False,False,False,25.0,False,August,Samos
Villa Glyfos,"Glyfos, Kerveli, 83100, Greece",,469.1588785046729,7.6,19 ,False,False,False,False,False,False,78.0,True,August,Samos
Lemos Hotel,"Kokkari, Kokkari, 83100, Greece",2.0,390.69442026257474,8.6,74 ,False,False,False,True,True,False,15.0,True,August,Samos
Elli Studios,"Pithagorio , Pythagoreio, 83103, Greece",3.0,193.75,7.7,126 ,False,False,False,False,True,False,15.0,True,August,Samos
Potokaki Beachfront Hotel,"Potokaki Beach, Pythagoreio, 83103, Greece",2.0,278.30423940149626,8.5, 153 ,False,False,True,True,True,False,20.0,False,August,Samos
Studio Popi,"Kampos Marathokampou, Marathokampos, 83102, Greece",3.0,272.8971962616822,9.2,17 ,False,False,False,True,True,False,15.0,False,August,Samos
Nafsika Villas,"Main Street, Kerveli, 83100, Greece",,521.4953271028037,9.4,92 ,True,False,False,True,True,False,40.0,False,August,Samos
Athina Studio Apartments,"Kerveli, Kerveli, 83100, Greece",,220.56074766355138,9.5,25 ,False,False,False,True,True,False,19.0,True,August,Samos
Chrys Marie Studios,"SAMOS IREON, Ireon, 83103, Greece",,180.37383177570092,,,False,False,False,True,True,False,20.0,False,August,Samos
ODYSSEAS HOTEL SAMOS,"Βλαμαρης-Γραμμου 35, Samos, 83100, Greece",3.0,220.0,8.8,52 ,False,False,False,False,True,False,30.0,True,August,Samos
Arion Hotel,"Main Street, Kokkari, 83100, Greece",4.0,590.9476233726915,8.4, 79 ,True,True,False,True,True,True,27.0,True,August,Samos
HOKKUM STUDIOS,"Kokkari, Sámos, Kokkari, 83100, Greece",3.0,346001.7196904557,9.0,130 ,False,False,False,False,False,False,25.0,False,August,Samos
Kate Apartments,"Kokkari, Kokkari, 83100, Greece",,240.18691588785046,8.8,71 ,False,False,False,True,True,False,30.0,True,August,Samos
Kokkari Beach Hotel,"Kokkari, Kokkari, 83100, Greece",,320.5607476635514,7.8,64 ,False,True,True,False,True,False,23.0,False,August,Samos
Rosmarinus Studios,"Potokaki Pythagoreio 1, Potokáki, 83103, Greece",3.0,276.0,8.5, 58 ,True,False,False,True,True,False,45.0,True,August,Samos
Petra Mare Village,"Main Street, Kerveli, 83100, Greece",3.0,520.0,9.3,11 ,True,False,False,False,True,False,55.0,True,August,Samos
Doryssa Seaside Resort,"Main Street, Pythagoreio, 83103, Greece",5.0,962.5,8.0, 101 ,True,True,True,False,True,True,22.0,False,August,Samos
Christina Traditional house,"Εθνική Οδός Σάμου Καρλοβασίου, Ágios Konstantínos, 83100, Greece",,260.74766355140184,9.6,21 ,False,False,False,False,True,False,22.0,True,August,Samos
Doryssa Theorem Hotel,"Πυθαγόρειο Σάμος, Pythagoreio, 83103, Greece",,685.981308411215,9.4,9 ,False,False,True,False,False,True,17.0,False,August,Samos
Studios Iris,"Despoti Kyrillou, Pythagoreio, 83103, Greece",,220.56074766355138,8.1, 170 ,False,False,False,True,True,False,17.0,True,August,Samos
Pavlis Studios,"ΟΡΜΟΣ ΜΑΡΑΘΟΚΑΜΠΟΥ ΣΑΜΟΣ, Marathokampos, 83102, Greece",3.0,247.0,8.8,52 ,False,True,False,True,True,False,25.0,False,August,Samos
Paradise Hotel,"Konstantinou Kanari 21, Samos, 83100, Greece",2.0,256.9997697444163,8.0, 119 ,False,False,True,False,True,False,15.0,False,August,Samos
Emily Hotel,"Grammou & 11 Noemvriou, Samos, 83100, Greece",2.0,278.0,8.6,87 ,False,False,True,False,True,False,17.0,False,August,Samos
Zorbas Hotel & Studios,"Pythagóreion, Samos, Pythagoreio, 83103, Greece",2.0,198.0,9.1,112 ,False,False,True,False,True,False,,False,August,Samos
Naftilos Residences II,"Potokaki 1, Potokáki, 83103, Greece",,360.74766355140184,8.4, 17 ,False,False,False,False,False,False,30.0,False,August,Samos
Hotel Anthousa,"Grigoriou E' 3 , Samos, 83100, Greece",,276.6355140186916,9.3,57 ,False,False,True,False,False,False,35.0,False,August,Samos
Pavlis Studios,"ΟΡΜΟΣ ΜΑΡΑΘΟΚΑΜΠΟΥ ΣΑΜΟΣ, Marathokampos, 83102, Greece",,245.79439252336448,8.8,52 ,False,True,False,True,True,False,24.0,False,August,Samos
Valeondades,"Valeondades - Samos Agios Konstantinos, Valeontádes, 83200, Greece",3.0,260.0,7.8,27 ,False,False,False,True,True,True,45.0,True,August,Samos
Paradise Hotel,"Konstantinou Kanari 21, Samos, 83100, Greece",,257.0093457943925,8.0, 119 ,False,False,True,False,True,False,14.0,False,August,Samos
Naftilos Residences I,"Ποτοκάκι, Potokáki, 83103, Greece",,521.4953271028037,8.4, 24 ,False,False,False,False,True,False,44.0,False,August,Samos
Emily Hotel,"Grammou & 11 Noemvriou, Samos, 83100, Greece",2.0,276.3888888888889,8.6,87 ,False,False,True,False,True,False,17.0,False,August,Samos
Naftilos Residences II,"Potokaki 1, Potokáki, 83103, Greece",3.0,360.0,8.4, 17 ,False,False,False,False,False,False,30.0,False,August,Samos
Hotel Anthousa,"Grigoriou E' 3 , Samos, 83100, Greece",3.0,277.90697674418607,9.3,57 ,False,False,True,False,False,False,35.0,False,August,Samos
"Gaia Apartments,By Villa Kokkoni","Ormos Marathokampou Samos, Marathokampos, 83102, Greece",3.0,224.0,9.6,41 ,False,False,False,False,True,False,38.0,False,August,Samos
Villa Maria,"Anatolikos Tepes, Kokkari, Kokkari, 83100, Greece",2.0,243.0,8.7,21 ,False,False,False,True,True,False,30.0,True,August,Samos
Amfilissos Hotel,"Balos beach, Koumeika, 83102, Greece",2.0,299.3613624268228,9.6,29 ,True,False,False,True,False,False,20.0,True,August,Samos
Samaina Port Hotel,"Karlovasi, Karlovasi, 83200, Greece",,432.7102803738318,8.7,38 ,False,False,False,True,True,False,15.0,False,August,Samos
Zeus Hotel,"Ireon , Ireon, 83100, Greece",,157.94392523364485,9.0,50 ,False,False,True,True,True,False,19.0,False,August,Samos
Kallirroi Studios,"M. Themeli & G. Vatikioti 1, Pythagoreio, 83103, Greece",,260.74766355140184,7.9,137 ,False,False,False,True,False,False,18.0,False,August,Samos
Anthemis Hotel Apartments,"Kallistratou 31, Samos, 83100, Greece",3.0,360.4166666666667,9.1,30 ,False,True,True,True,True,False,,False,August,Samos
Christina Pansion,"Ammos Beach Road, Kokkari, 83100, Greece",3.0,223.0,8.5, 31 ,False,False,False,False,True,False,20.0,False,August,Samos
Violetta Seaside Studios&Apartments,"Limanaki, Karlovasi, 83200, Greece",3.0,241.0,8.9,34 ,False,False,True,True,True,False,24.0,False,August,Samos
Afroessa Studios & Apartments,"Kleanthi Roditses, Samos, 83100, Greece",4.0,317.0,9.9,17 ,False,False,False,True,True,False,48.0,True,August,Samos
Hotel Sofia,"Kampos Marathokampou, Marathokampos, 83102, Greece",2.0,247.54464285714283,9.4,10 ,False,True,True,False,True,False,30.0,True,August,Samos
Elisabeth Villas,"Charaugi-Kerveli, Kerveli, 83100, Greece",,481.30841121495325,9.9,16 ,False,False,False,True,True,False,74.0,False,August,Samos
Sandalis Hotel,"Pythagoreio, Pythagoreio, 83103, Greece",2.0,207.21830985915494,8.0, 121 ,False,False,False,False,True,False,18.0,False,August,Samos
"Πανέμορφη σουίτα επισκεπτών, δίπλα στην θάλασσα","Όρμος Κουμείκων Σάμου, Órmos Koumaíïkon, 83104, Greece",,522.0,10,2 ,False,False,False,False,True,True,30.0,False,August,Samos
Cleopatra Studios,"Ormos, Marathokampos, 83100, Greece",3.0,165.3846153846154,9.0,21 ,False,False,False,False,True,False,24.0,True,August,Samos
Posidonio Hotel,"Posidonio, Klíma, 83100, Greece",3.0,380.55555555555554,8.2, 29 ,False,True,False,True,True,True,55.0,True,August,Samos
Despina Studios,"Kokkari, Samos, Kokkari, 83100, Greece",3.0,382.0,8.8,42 ,False,False,False,False,True,False,18.0,False,August,Samos
Αrgo Studios,"Pythagóreion, Pythagoreio, 83103, Greece",,257.0093457943925,8.9,134 ,False,False,False,True,False,False,27.0,True,August,Samos
PENNY LUXURY APARTMENTS,"Λεμονάκια, Κοκκάρι Σάμος, Kokkari, 83100, Greece",,661.6822429906541,9.4,34 ,False,True,False,True,True,False,44.0,True,August,Samos
SAMOS MARIAs' STONE HOUSE 1,"6ης Αυγουστου & Κορσεων 1, Karlovasi, 83200, Greece",3.0,288.0,9.5,13 ,False,False,False,False,False,False,48.0,False,August,Samos
Doryssa Coast Apartments,"Potokaki, Pythagoreio, 83103, Greece",,666.3551401869158,8.7,16 ,False,True,False,True,True,False,54.0,False,August,Samos
Nafsika Villas,"Main Street, Kerveli, 83100, Greece",3.0,522.0239465807045,9.4,92 ,True,False,False,True,True,False,40.0,False,August,Samos
Aria Hotel Samos Town,"Ioanni Lekati 8, Samos, 83100, Greece",3.0,215.97222222222223,7.8,92 ,False,False,False,False,True,False,15.0,True,August,Samos
Studios Limnionas,"Limnionas, Marathokampos, 83102, Greece",,861.6822429906541,9.4,73 ,False,False,False,True,True,False,44.0,False,August,Samos
Scorpios Hotel & Suites,"Kalistratou 131, Samos, 83100, Greece",,500.93457943925233,9.0,74 ,True,True,True,False,True,False,32.0,False,August,Samos
Anthis Studios,"Pythagoreio, Pythagoreio, 83103, Greece",,214.95327102803736,9.0,39 ,False,True,False,True,True,False,30.0,False,August,Samos
Patra's Apartments,"Σάμος Ποσειδώνιο, Poseidónion, 83100, Greece",,171.02803738317755,8.8,12 ,False,False,False,True,True,False,24.0,True,August,Samos
HOKKUM STUDIOS,"Kokkari, Sámos, Kokkari, 83100, Greece",,344.85981308411215,9.0,130 ,False,False,False,False,False,False,24.0,False,August,Samos
Limnionas Bay Village Hotel,"Limnionas Bay, Marathokampos, 83102, Greece",3.0,502.0,7.9,48 ,False,False,True,True,True,True,35.0,True,August,Samos
Panorama Apartments,"Marathokampos, Marathokampos, 83102, Greece",,240.18691588785046,9.1,20 ,False,True,False,True,True,True,44.0,False,August,Samos
Ireon Holiday Home,"Ηραίον Σάμου, Ireon, 83103, Greece",,360.74766355140184,10,2 ,False,False,False,False,False,False,54.0,True,August,Samos
Chrisopetro Rooms,"Marathókampos, Marathokampos, 83102, Greece",,171.9121683440073,8.8,35 ,False,False,False,False,True,False,,False,August,Samos
Thalina Hotel,"Kambos Marathokampou, Marathokampos, 83102, Greece",,260.74766355140184,8.7,12 ,True,False,False,True,True,False,34.0,False,August,Samos
Saint Catherine Hotel,"Pythagóreion, Pythagoreio, 83103, Greece",,320.5607476635514,6.8,66 ,False,True,False,True,True,False,49.0,True,August,Samos
Merabello Beach House,"Πωσειδωνιο Σαμου, Samos, 83100, Greece",,477.57009345794387,9.7,6 ,False,False,False,False,True,False,69.0,True,August,Samos
Matina's house,"samos agios konstantinos, Samos, 83200, Greece",,199.22604142954702,9.2,6 ,False,False,False,True,True,False,20.0,True,August,Samos
Pegasus Hotel,"Main Street, Pythagoreio, 83103, Greece",2.0,280.55555555555554,8.1, 61 ,False,False,True,False,True,False,17.0,False,August,Samos
Kerkis View Houses,"Νεο Καρλοβασι Σαμου Σπιτι, Karlovasi, 83200, Greece",,184.11214953271028,9.0,20 ,False,False,False,True,True,False,40.0,False,August,Samos
"Alpha apartment, Ireon Samos","Ηραίον, Ireon, 83103, Greece",,271.8045112781955,9.5,8 ,False,False,False,True,False,False,40.0,False,August,Samos
Hotel Mariona,"Despoti Kyrillou, Pythagoreio, 83100, Greece",2.0,197.67441860465118,6.4,88 ,False,False,False,False,True,False,14.0,False,August,Samos
Lakis Studios,"Πυθαγορειο, Pythagoreio, 83103, Greece",,310.2803738317757,8.0, 5 ,False,False,False,True,False,False,18.0,False,August,Samos
Archo Suites Pythagoreio,"Τηλάυγη, Πυθαγόρειο Σάμος, Pythagoreio, 83103, Greece",3.0,889.0,9.1,33 ,True,False,False,False,True,False,33.0,False,August,Samos
Elaia Villas,"Pythagoreion, Pythagoreio, 83103, Greece",4.0,363.8461538461538,9.7,19 ,False,False,False,True,True,False,50.0,True,August,Samos
Alfa house w/ view & barbeque in Pythagorion,"Πυθαγόρειο, Pythagoreio, 83103, Greece",4.0,902.9017857142857,9.7,6 ,False,False,False,True,True,False,96.0,False,August,Samos
Comfy and Izzy apartment,"Παραλιακή Γέφυρα Καρλοβάσου 1ος όροφος, Karlovasi, 83200, Greece",3.0,233.0,10,1 ,False,False,False,True,True,False,54.0,True,August,Samos
Elli Studios,"Pithagorio , Pythagoreio, 83103, Greece",,194.39252336448598,7.7,126 ,False,False,False,False,True,False,14.0,True,August,Samos
Aphrodite Hotel & Suites,"Main Street, Marathokampos, 83102, Greece",3.0,497.9166666666667,8.3, 79 ,True,True,False,True,True,False,25.0,False,August,Samos
Elli Studios & Apartments,"Marathókampos, Marathokampos, 83102, Greece",,300.93457943925233,9.7,33 ,False,False,False,True,True,False,40.0,False,August,Samos
Poseidon Studios,"Kokkari Samos , Kokkari, 83100, Greece",3.0,440.0069276065119,7.6,7 ,True,False,True,True,True,True,22.0,True,August,Samos
Pythais Hotel,"L.Logotheti 126, Pythagoreio, 83103, Greece",,227.10280373831773,8.8,38 ,False,False,False,False,True,False,,False,August,Samos
Grand View Villas,"Malagari, Samos, 83100, Greece",4.0,920.5357142857142,9.9,14 ,True,False,False,True,True,False,75.0,True,August,Samos
Studio Popi,"Kampos Marathokampou, Marathokampos, 83102, Greece",,272.8971962616822,9.2,17 ,False,False,False,True,True,False,14.0,False,August,Samos
Blue Sky,"Kokkári, Kokkari, 83100, Greece",,200.93457943925233,8.5, 39 ,True,False,False,False,True,False,20.0,False,August,Samos
Eirini house,"Εκκλησια    Αγιου   Νικολαου, Kokkari, 83100, Greece",,179.762443438914,,,False,False,False,False,False,False,35.0,True,August,Samos
Pension Balos,"Ormos Koumeiokon, Koumeika, 83104, Greece",,180.37383177570092,8.3, 7 ,False,False,False,False,True,True,14.0,False,August,Samos
