name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Alia Luxury Suites and Spa,"Haraki, Haraki, 85102, Greece",,1543.9252336448596,8.6,481 ,True,False,True,False,True,False,44.0,False,June,Rhodes
Trees Art Hotel,"Apolloniou Rodiou 23, Ialysos, 85101, Greece",,398.0,9.0,16 ,False,True,True,False,True,False,19.0,True,June,Rhodes
Island Sea Side Hotel,"57 Orfanidou, Rhodes Town, 85100, Greece",,381.30841121495325,10,2 ,True,False,True,False,True,False,19.0,False,June,Rhodes
STAY Rhodes Hostel,"Lochagou Fanouraki 19-21, Rhodes Town, 85100, Greece",,238.37894007620366,8.8,729 ,True,False,False,True,True,True,16.0,True,June,Rhodes
Afrodite's Traditional House,"Βασιλέως Παύλου 244, Koskinou, 85100, Greece",,402.0618556701031,,,False,False,False,True,False,False,105.0,True,June,Rhodes
Eco Beach And Magic Garden Hotel,"Gennadi, Gennadi, 85109, Greece",,704.6511627906976,9.0,276 ,True,False,True,False,False,True,19.0,False,June,Rhodes
Mojito Beach Rooms,"Lachania, Lachania, 85109, Greece",,314.0,8.6,101 ,True,False,False,False,True,True,23.0,True,June,Rhodes
Cava d'Oro,"15 Kisthiniou str.,Old Town, Rhodes Town, 85100, Greece",,541.1214953271028,9.4,262 ,True,False,False,False,False,False,18.0,False,June,Rhodes
Bamboo Suites Hotel,"Iliadon 2-6, Ialysos, 85100, Greece",,472.1589015530227,8.8,101 ,True,True,True,False,True,True,42.0,False,June,Rhodes
Hotel Dimitra Sun,"Archangelos, Archangelos, 85102, Greece",,195.0,8.1, 39 ,True,False,True,True,True,False,30.0,False,June,Rhodes
Mike's Studios,"Haraki, Rhodes, Haraki, 85133, Greece",,449.3055555555556,9.6,18 ,True,False,False,True,True,False,30.0,False,June,Rhodes
Stegna Akti Luxury Suites,"paralia stegna paralia stegna, Archangelos, 85102, Greece",,524.3099547511312,9.2,143 ,True,False,True,True,True,False,35.0,False,June,Rhodes
Elakati Luxury Boutique Hotel - Adults Only,"Lochagou Fanouraki 29, Rhodes Town, 85100, Greece",,1109.3457943925232,9.7,246 ,False,False,True,False,True,False,32.0,False,June,Rhodes
Porto Haraki Studios,"Χαράκι Ρόδος, Haraki, 85102, Greece",,160.74766355140187,7.9,65 ,True,False,False,False,True,False,,False,June,Rhodes
Amaliahotel,"Πλ. Απολακκιας 1, Apolakkiá, 85109, Greece",,140.0,8.5, 68 ,False,False,True,True,True,False,15.0,False,June,Rhodes
Pathos SeaSide Suites,"Odos Agioy Nektarioy, Faliraki, 85100, Greece",,1185.616210091315,9.0,58 ,True,False,False,False,True,False,50.0,True,June,Rhodes
Elafos Hotel,"Profitis Ilias, Sálakos, 85106, Greece",,360.74766355140184,8.1, 40 ,False,False,True,True,True,True,19.0,False,June,Rhodes
Stan&Family,"Eparchiaki Odos Kalavardas-Empona Καλαβάρδα-Ρόδος, Kalavárda, 85108, Greece",,320.1388888888889,9.9,18 ,True,False,False,True,True,False,80.0,True,June,Rhodes
Johannes House,"Επαρχιακή Οδός Αφάντου-Ψίνθου, Afantou, 85103, Greece",,425.0,,,False,False,False,False,True,False,90.0,False,June,Rhodes
Spirit Of The Knights Boutique Hotel,"14, Alexandridou str., Old Town, Rhodes Town, 85100, Greece",,960.4571164788296,9.3,137 ,False,False,False,True,False,False,35.0,False,June,Rhodes
Vanik Suites,"Ήρας Φαληράκι Ρόδος, Kallithea Rhodes, 85105, Greece",,400.93457943925233,9.1,141 ,True,False,True,False,True,False,35.0,False,June,Rhodes
