name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Metropole Urban Hotel,"Platia Agias Ekaterinis - Agios Minas, Heraklio, 71201, Greece",4.0,599.000199960008,9.0,"1,663 ",True,False,False,True,False,False,19.0,False,August,Crete
Peninsula Resort & Spa,"Agia Pelagia, Agia Pelagia, 71500, Greece",4.0,1497.133317982961,8.6,"1,228 ",True,False,True,False,True,False,30.0,False,August,Crete
Giannoulis - Grand Bay Beach Resort (Exclusive Adults Only),"Kolymbari, Kolymvari, 73006, Greece",4.0,1305.0,8.4, 203 ,True,False,True,False,False,False,30.0,False,August,Crete
Candia Park Village,"Havania, Agios Nikolaos, 72100, Greece",4.0,1287.4971218052037,8.7,402 ,True,False,True,False,True,True,40.0,True,August,Crete
Sokaki House,"Stylianou Koutsaftaki, Kalivianí, 73400, Greece",4.0,586.046511627907,10,1 ,False,False,False,False,True,False,60.0,False,August,Crete
Infinity Blue Boutique Hotel & Spa - Adults Only,"Dedalou 9, Limenas Hersonissou, Limenas Hersonissou, Hersonissos, 70014, Greece",4.0,716.0,8.5," 2,813 ",True,True,True,False,False,False,21.0,False,August,Crete
Creta Princess by Atlantica,"Platanias, Crete, Maleme, 73014, Greece",,987.8504672897195,7.6,427 ,False,False,True,False,True,False,24.0,False,August,Crete
Hyperion City Hotel & Spa,"El. Venizelou 75-79, Chania, 73132, Greece",4.0,970.0,9.3,"1,934 ",True,True,False,False,True,False,25.0,False,August,Crete
Malena Hotel & Suites - Adults Only,"28, Andrea Papandreou Str., Amoudara Herakliou, 71500, Greece",,974.7663551401869,8.2, 979 ,True,True,True,False,True,True,30.0,True,August,Crete
Eleven Boutique Suites,"Stavromenos, Stavromenos, 74100, Greece",,1061.6822429906542,9.6,239 ,True,True,True,False,True,True,31.0,False,August,Crete
Tarsia Homes & Suites,"Kalamaki, Kalamaki, 70200, Greece",4.0,927.2264631043257,9.7,88 ,False,False,False,True,True,False,65.0,True,August,Crete
Delina Mountain Resort,"Anogia Street, Anogeia, 74051, Greece",,596.2616822429907,9.4,423 ,False,True,False,True,False,False,30.0,True,August,Crete
Elpida Village,"Main Street, Istro, 72100, Greece",,413.0841121495327,7.9,172 ,False,True,True,True,True,True,15.0,False,August,Crete
El Greco Hotel,"42, M. Kothri street, Ierapetra, 72200, Greece",4.0,572.0,9.0,727 ,False,False,True,False,True,True,20.0,False,August,Crete
Giannoulis - Santa Marina Plaza (Adults Only),"Main Street, Agia Marina, Agia Marina Nea Kydonias, 73014, Greece",4.0,5523.0,8.8,70 ,False,True,False,False,True,True,22.0,False,August,Crete
Star Beach Village & Water Park,"Themistokleous 3, Limenas Hersonissou, Hersonissos, 700 14, Greece",,1935.5140186915887,8.2," 1,056 ",False,False,False,False,True,True,19.0,True,August,Crete
Kalyves Beach Hotel,"Kalyves Apokoronou, Kalyves, 73003, Greece",4.0,957.0,8.3, 472 ,True,False,False,False,True,True,20.0,False,August,Crete
Selini Suites & Waterpark,"Rapaniana, Kolymvari, 73006, Greece",,1151.4018691588785,8.0, 159 ,False,True,False,True,True,True,15.0,False,August,Crete
Georgioupolis Beach Hotel,"Georgioupolis, Georgioupolis, 73007, Greece",,0.0,8.9,339 ,True,False,True,True,True,True,,False,August,Crete
Harma Boutique Hotel,"Emannouil Parlama 6, Limenas Hersonissou, Hersonissos, 70014, Greece",4.0,687.0,7.9,753 ,True,True,True,False,False,True,21.0,False,August,Crete
Silver Beach Hotel & Apartments,"Platanias Gerani, Gerani, 73100, Greece",4.0,1269.0,9.0,389 ,True,True,True,False,True,True,30.0,False,August,Crete
Stella Village Seaside Hotel,"Analipsi Hersonissos, Analipsi, Hersonissos, 70014, Greece",4.0,1321.0,8.9,583 ,True,True,True,False,False,True,28.0,True,August,Crete
Katalagari Country Suites,"Katalagari Village, Archanes, 70100, Greece",4.0,493.0,9.1,193 ,False,True,False,True,True,False,45.0,True,August,Crete
The Authentic Village Boutique Hotel,"Sfakia, Hora Sfakion, Hora Sfakion, 73011, Greece",4.0,591.0,9.6,803 ,True,False,False,False,True,False,20.0,False,August,Crete
Miramare Resort & Spa,"Gargadoros, Agios Nikolaos, 72100, Greece",,980.3738317757009,8.2, 905 ,False,False,True,False,True,True,15.0,False,August,Crete
Elpida Village,"Main Street, Istro, 72100, Greece",,413.0841121495327,7.9,172 ,False,True,True,True,True,True,15.0,False,August,Crete
The Syntopia Hotel - Adults Only,"Main Street, Adelianos Kampos, 74100 , Greece",4.0,1712.5,9.2,196 ,False,False,True,False,False,True,20.0,False,August,Crete
El Greco Hotel,"42, M. Kothri street, Ierapetra, 72200, Greece",,557.9439252336448,9.0,727 ,False,False,True,False,True,True,19.0,False,August,Crete
Enorme Teatro Beach,"Naxou 18, Amoudara Herakliou, 71414, Greece",4.0,1843.1498963849874,9.3,326 ,True,True,False,False,True,True,25.0,False,August,Crete
Heliopetra independant studios -village close to beaches -sharing a large pool,"douliana, Koprána, 73008, Greece",,407.47663551401865,,,False,True,False,False,True,False,44.0,False,August,Crete
"Bali Diamond ""by Checkin"" Adults Only","Unnamed Road Varkotopos, Bali, 74057, Greece",,612.1495327102804,9.0,238 ,True,True,False,False,True,True,19.0,False,August,Crete
Boutique Hotel Die Zwei Brüder,"Matala 1, Matala, 70200, Greece",4.0,1111.0,9.0,426 ,False,False,False,True,False,False,30.0,False,August,Crete
Star Beach Village & Water Park,"Themistokleous 3, Limenas Hersonissou, Hersonissos, 700 14, Greece",,1935.5140186915887,8.2," 1,056 ",False,False,False,False,True,True,19.0,True,August,Crete
Azul Eco Hotel,"Skaleta, Skaleta, 74100, Greece",,456.0747663551402,9.1,11 ,False,True,True,True,True,True,19.0,True,August,Crete
Shalom Luxury Rooms Kondilaki,"Kondylaki 34-36, Chania, 73132, Greece",,500.93457943925233,9.4,207 ,True,False,False,False,False,False,18.0,False,August,Crete
Paralos Irini Mare,"Agia Galini, Agia Galini, 74056, Greece",,1087.8504672897195,8.6,139 ,False,False,True,True,True,True,19.0,False,August,Crete
EL.MA.RA. Luxury Villas,"Main street, Kokkinos Pirgos, 70200, Greece",,751.4018691588784,9.7,12 ,True,True,False,False,True,False,40.0,False,August,Crete
Triton Hotel,"Tsoutsouros, Tsoutsouros, 70010, Greece",,551.4018691588785,8.0, 82 ,True,True,True,False,True,True,19.0,False,August,Crete
Casa dell' Aristea,"Atsipopoulo, Atsipopoulo, 74100, Greece",,500.93457943925233,9.8,54 ,False,True,False,False,True,False,24.0,False,August,Crete
T Hotel Premium Suites,"Balion, Bali, 74057, Greece",,1700.0,8.8,477 ,False,True,False,True,True,True,68.0,False,August,Crete
Kalyves Beach Hotel,"Kalyves Apokoronou, Kalyves, 73003, Greece",4.0,955.2356195427581,8.3, 472 ,True,False,False,False,True,True,20.0,False,August,Crete
Selini Suites & Waterpark,"Rapaniana, Kolymvari, 73006, Greece",4.0,1070.9302325581396,8.0, 159 ,False,True,False,True,True,True,15.0,False,August,Crete
Sunshine Seaside Hotel,"Eleftheriou Venizelou, Limenas Hersonissou, Hersonissos, 70014, Greece",4.0,731.86737278379,7.8,4 ,True,True,True,False,True,True,45.0,False,August,Crete
Harma Boutique Hotel,"Emannouil Parlama 6, Limenas Hersonissou, Hersonissos, 70014, Greece",4.0,682.1428571428571,7.9,753 ,True,True,True,False,True,True,21.0,False,August,Crete
Capsis Astoria Heraklion,"11, Eleftherias Square, Heraklio, 71201, Greece",,522.4299065420561,7.7,"2,124 ",True,True,True,False,True,True,15.0,True,August,Crete
Silver Beach Hotel & Apartments,"Platanias Gerani, Gerani, 73100, Greece",4.0,1249.1935483870966,9.0,389 ,False,True,True,False,True,True,30.0,False,August,Crete
Mossa Well Being Hotel,"Keas & Drakonianou, Kato Daratso, 73100, Greece",4.0,1201.388888888889,9.7,408 ,False,True,True,False,True,True,28.0,False,August,Crete
Stella Village Seaside Hotel,"Analipsi Hersonissos, Analipsi, Hersonissos, 70014, Greece",4.0,1308.3333333333335,8.9,583 ,True,True,True,False,False,True,28.0,True,August,Crete
Katalagari Country Suites,"Katalagari Village, Archanes, 70100, Greece",,528.9719626168225,9.1,193 ,False,True,False,True,True,False,44.0,True,August,Crete
Morum City Hotel Chania,"8 Manousogiannakidon, Chania, 73136, Greece",4.0,840.9722222222223,9.1,793 ,True,False,True,True,False,True,16.0,False,August,Crete
Iberostar Creta Marine,"Main Street, Panormos Rethymno, 74100, Greece",4.0,1089.0,8.5, 234 ,False,False,True,False,True,True,18.0,False,August,Crete
Grecotel Plaza Beach House,"Ari Velouhioti 60 St., Rethymno, 74100, Greece",4.0,1029.3233082706765,8.9,68 ,False,False,True,False,False,True,31.0,False,August,Crete
Grecotel Meli Palace,"Sissi, Sisi, 72400, Greece",4.0,1218.9165021909944,8.7,38 ,True,True,False,False,True,True,24.0,False,August,Crete
Philoxenia Villas,"Panormo Mylopotamou, Panormos Rethymno, 74057, Greece",4.0,908.1395348837209,9.4,50 ,True,False,False,True,True,False,74.0,False,August,Crete
Blue Elephant,"Almyrida, Almyrida, 73008, Greece",,947.6635514018691,9.3,357 ,True,True,False,False,True,True,35.0,False,August,Crete
Atali Grand Resort,"Bali, Bali, 74057, Greece",4.0,847.2222222222223,8.4, 243 ,False,False,False,True,True,True,19.0,False,August,Crete
Solimar Ruby,"Zoodoxou Pigis 11, Malia, 70007, Greece",4.0,1116.0,8.5, 79 ,True,False,False,True,True,True,25.0,False,August,Crete
Paralos Lifestyle Beach Adults Only,"Andrea Papandreou 110, Amoudara Herakliou, 71414, Greece",4.0,1596.1892700897997,9.0,449 ,True,True,True,False,True,False,16.0,False,August,Crete
Zeus Village Resort - Adults Only,"Kato Daratso, Kato Daratso, 73100, Greece",4.0,896.0339085679685,9.0,278 ,True,False,True,False,True,True,24.0,False,August,Crete
Palio Damnoni Seafront House,"DAMNONI, Damnoni, 74060, Greece",4.0,4799.3867893088045,9.8,12 ,True,False,False,False,True,False,110.0,False,August,Crete
Hersonissos Maris,"Limenas Hersonissou, Limenas Hersonissou, Hersonissos, 70014, Greece",4.0,684.0,8.6,239 ,False,False,False,False,True,True,24.0,False,August,Crete
Sclopa The Laography Project,"Γριμπιλιανά, Kolymvari, 73006, Greece",4.0,695.8333333333334,9.9,41 ,False,True,False,False,True,False,29.0,False,August,Crete
Agapi Beach Resort Premium All Inclusive,"Andrea Papandreou 76, Amoudara Herakliou, 71414, Greece",4.0,1380.0,8.6,234 ,True,False,False,False,True,True,20.0,False,August,Crete
North Coast Seaside Suites,"Stamathioudaki Avenue 67, Rethymno, 74100, Greece",,764.4859813084112,8.6,482 ,True,False,True,True,True,False,19.0,False,August,Crete
Atlantica Amalthia Beach Hotel - Adults Only,"Main Street, Agia Marina Nea Kydonias, 73100, Greece",4.0,995.0,8.6,304 ,False,True,True,False,True,True,23.0,False,August,Crete
Metropole Urban Hotel,"Platia Agias Ekaterinis - Agios Minas, Heraklio, 71201, Greece",4.0,596.0,9.0,"1,663 ",True,False,False,True,False,False,19.0,False,August,Crete
Creta Star Hotel - Adults Only,"Scaleta, Rethymno, Skaleta, 74100, Greece",4.0,1108.0,8.3, 84 ,False,False,True,False,True,True,19.0,False,August,Crete
Meropi Hotel & Apartments,"Grammatikaki Street, Malia, 70007, Greece",,688.7850467289719,8.4, 255 ,False,False,True,True,True,True,22.0,False,August,Crete
Meliti Hotel (Adults Only),"Havania beach, Agios Nikolaos, 72100, Greece",,651.4018691588784,8.4," 1,506 ",False,True,False,False,True,True,17.0,True,August,Crete
CHC Marilena Hotel,"Antrea Papandreou 173, Amoudara Herakliou, 71414, Greece",4.0,621.2556561085972,8.1, 153 ,False,True,False,False,True,True,20.0,False,August,Crete
Olive Green Hotel,"Idomeneos 22, Heraklio, 71202, Greece",4.0,849.3303571428571,8.8,"1,329 ",True,False,True,True,False,True,24.0,True,August,Crete
Heliopetra independant studios,"Douliana Villas, Vamos, 73008, Greece",4.0,574.2420814479638,,,False,True,False,False,True,False,60.0,False,August,Crete
Arminda Hotel & Spa,"Hersonissos, Hersonissos, 70014, Greece",4.0,1040.9722222222222,8.9,417 ,False,False,True,True,True,True,30.0,True,August,Crete
