name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Polis of Naxos Stylish Suites,"ΧΩΡΑ ΝΑΞΟΣ, Naxos Chora, 84300, Greece",,1152.3364485981308,9.0,26 ,True,False,False,True,False,False,19.0,False,August,Naxos
La Grande Vue private villas,"Vivlos, Vívlos, 84300, Greece",4.0,4059.796437659033,10,64 ,True,True,True,True,True,False,50.0,False,August,Naxos
Finikas Hotel,"Pyrgaki, Naxos, Aliko Beach, 84300, Greece",4.0,1696.0,9.0,211 ,True,True,False,False,True,True,32.0,False,August,Naxos
Golden Sun Hotel,"Stelida, Stelida, 84300, Greece",3.0,652.5328114206769,8.9,260 ,True,False,True,True,True,True,30.0,False,August,Naxos
Delfinaki Lionas Boutique Apartments,"Lionas Naxos, Lionas, 84301, Greece",,601.8691588785047,9.0,147 ,False,False,False,False,True,False,24.0,False,August,Naxos
Naxos Cave Suites,"Stelida, Stelida, 84300, Greece",4.0,888.3928571428571,9.7,261 ,True,False,True,True,True,False,20.0,True,August,Naxos
Naxos Earth Suites,"Μικρή Βίγλα, Mikri Vigla, 84302, Greece",,1384.0,9.7,67 ,True,True,True,True,True,False,24.0,False,August,Naxos
Kavuras Village,"Agios Prokopios, Agios Prokopios, 84300, Greece",4.0,666.7856320515773,8.3, 51 ,False,True,True,True,True,True,20.0,False,August,Naxos
Naxos Magic Village,"Main Street, Stelida, 84300, Greece",3.0,821.768089615501,8.7,200 ,True,True,True,True,True,False,25.0,False,August,Naxos
Naxos Summerland resort,"Beach, Kastraki, 84300, Greece",3.0,645.8484162895927,8.7,195 ,False,True,False,True,True,True,24.0,True,August,Naxos
Orkos Beach Hotel,"Main Street, Mikri Vigla, 84300, Greece",2.0,1152.4228487635805,8.8,163 ,False,True,False,True,True,False,50.0,False,August,Naxos
Irida Luxury Apartments,"Kastraki, Kastraki, 84300, Greece",,1646.7289719626167,9.4,243 ,True,True,True,True,True,False,54.0,True,August,Naxos
Kastraki Dunes,"Kastraki, Kastraki, 84302, Greece",,1002.8037383177569,9.0,87 ,True,False,False,True,True,False,18.0,False,August,Naxos
Naxos Filoxenia Hotel,"Evagellou D. Michelopoulou str,, Galini, 84300, Greece",3.0,475.56390977443607,9.2,79 ,False,False,False,True,True,False,25.0,False,August,Naxos
