name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Mala Villa,"Main road, Malles, 72056, Greece",,596.2616822429907,8.9,187 ,False,False,True,True,True,True,36.0,False,August,Crete
Eliathos Residence Houses,"Main Street, Archanes, 70100, Greece",,856.0747663551401,9.2,77 ,True,True,True,True,True,True,102.0,True,August,Crete
Loutra Resort,"Loutra, Rethymno, Loutra, 74100, Greece",4.0,732.0,8.9,123 ,True,False,False,True,True,False,60.0,False,August,Crete
Porto Kalyves Seaside Aparthotel,"Kalyves, Kalyves, 73003, Greece",4.0,695.8941545024328,9.4,282 ,True,False,False,True,True,False,60.0,True,August,Crete
Hermes&Dione,"ΤΡΟΥΛΙΤΗ, Argoulidhés, 73200, Greece",4.0,743.75,9.6,23 ,False,False,False,True,True,False,74.0,False,August,Crete
Perigiali,"Makry Gialos, Makry Gialos, 72055, Greece",4.0,277.5270550310845,9.5,37 ,False,False,False,True,True,False,25.0,False,August,Crete
Villa Archanes,"Evangelias Armenaki 19, Archanes, 70100, Greece",4.0,608.3333333333334,9.6,293 ,True,True,True,True,True,False,78.0,True,August,Crete
City Lion by Semavi,"Psaromiligkon 13, Heraklio, 71202, Greece",4.0,878.4722222222223,9.8,875 ,False,False,False,True,True,False,57.0,False,August,Crete
Old City Apartments,"Δελημάρκου 10, Heraklio, 71202, Greece",,428.9719626168224,9.6,21 ,False,False,False,True,False,False,17.0,False,August,Crete
SII City Luxury Suites,"Agiou Ioanni 10, Rethymno, 74100, Greece",4.0,413.95348837209303,9.4,189 ,True,False,False,True,False,False,40.0,False,August,Crete
Seametry Apartments,"Vlites Soudas, Souda, 73200, Greece",4.0,945.0,9.2,296 ,True,True,False,True,True,False,50.0,False,August,Crete
Hermes Beach Studios,"Kato Stalos, Stalos, 73100, Greece",4.0,543.0,9.3,163 ,True,True,True,True,True,False,20.0,False,August,Crete
Almyrida Sands,"Almirida Apokorona, Almyrida, 73008, Greece",4.0,1340.2777777777778,9.9,151 ,True,False,False,False,True,False,100.0,False,August,Crete
Porto Kaza,"Varla 4, Sitia, 72300, Greece",4.0,409.72222222222223,8.9,132 ,False,True,False,True,False,False,35.0,False,August,Crete
Chania Urban Living,"Eleutherias 46, Chania, 73100, Greece",,903.7383177570093,9.2,264 ,True,False,False,True,True,False,44.0,False,August,Crete
Casa Maistra Residence,"149, Arkadiou str., Rethymno, 74100, Greece",,784.1121495327102,9.6,146 ,True,False,False,True,True,False,99.0,False,August,Crete
Casa dei Sogni,"Nerokourou, Nerokoúros, 73100, Greece",4.0,608.3333333333334,10,6 ,False,False,False,True,True,False,55.0,False,August,Crete
antéste Ierapetra sea & city,"Ρέις Ντερε 3, Ierapetra, 72200, Greece",,468.22429906542055,8.9,61 ,False,False,False,True,False,False,49.0,False,August,Crete
Villa Arhontiko In Arhanes,"Bogiatzakidon 11, Archanes, 70100, Greece",4.0,574.2420814479638,9.2,106 ,True,False,True,True,False,False,65.0,False,August,Crete
Meltemi Coast Suites,"Sofokli Venizelou 73, Rethymno, 74100, Greece",,781.3084112149533,9.1,283 ,True,False,False,True,True,False,41.0,False,August,Crete
Pachnes Luxury Apartments,"Sofokleous, Kounoupidhianá, 73133, Greece",4.0,1616.267556988257,9.7,6 ,False,False,False,False,True,False,75.0,False,August,Crete
Dandelion apartments,"19 Μίνωος, Chania, 73132, Greece",4.0,852.8913109294581,9.6,63 ,False,False,False,True,False,False,50.0,False,August,Crete
Terra Minoika Boutique resort,"Kato Zakros, Kato Zakros, 72300, Greece",4.0,750.6944444444445,9.4,147 ,False,False,False,True,True,False,40.0,False,August,Crete
Natali Apartments,"Malia, Malia, 70007, Greece",4.0,748.0,9.0,109 ,True,True,True,True,True,True,40.0,False,August,Crete
Artree Suites,"Monis Prevelis 3, Heraklio, 71306, Greece",4.0,656.9444444444445,9.5,522 ,True,False,False,True,True,False,28.0,False,August,Crete
Artree Suites,"Monis Prevelis 3, Heraklio, 71306, Greece",,657.9439252336448,9.5,522 ,True,False,False,True,True,False,27.0,False,August,Crete
Cormoranos Apartments Eco Green,"Nopigia, Kissamos, 73400, Greece",,701.8691588785047,9.1,131 ,True,True,True,True,True,False,36.0,True,August,Crete
Ethereal Apartments Chania,"Theotokopoulou, Souda, 73100, Greece",,1120.5607476635514,9.2,104 ,True,True,False,True,True,False,115.0,False,August,Crete
Porto Enetiko Suites,"Arkadiou 299, Rethymno, 74100, Greece",4.0,808.3333333333334,9.1,233 ,True,False,False,True,False,True,75.0,True,August,Crete
Porto Kalyves Seaside Aparthotel,"Kalyves, Kalyves, 73003, Greece",,699.0654205607476,9.4,282 ,True,False,False,True,True,False,60.0,True,August,Crete
White Coral,"Sgourafogianni 7, Rethymno, 74100, Greece",,893.4579439252336,9.3,222 ,True,False,False,True,True,False,69.0,False,August,Crete
To Spiti mas,"Μονή κτήριο, Sougia, 73009, Greece",,576.6355140186915,9.7,132 ,False,False,False,False,True,False,44.0,False,August,Crete
Cloudberry,"Kalyves, Chania, Kalyves, 73003, Greece",,375.7009345794392,9.2,239 ,True,False,False,True,True,False,24.0,False,August,Crete
City and Sand Suites,"22 Maxis Potamon, Áyios Andónios, 74100, Greece",,708.411214953271,8.7,15 ,True,False,False,True,False,False,48.0,False,August,Crete
Chrysiida Suites,"Chorafakia, Akrotiri ,Tersanas, Tersanas, 73100, Greece",4.0,836.0067873303167,9.3,33 ,False,True,False,True,True,False,78.0,False,August,Crete
Hermes&Dione,"ΤΡΟΥΛΙΤΗ, Argoulidhés, 73200, Greece",4.0,741.9172932330827,9.6,23 ,False,False,False,True,True,False,74.0,False,August,Crete
The Blue apartment in the heart of Heraklion,"28 Dedalou, Heraklio, 71202, Greece",4.0,427.77777777777777,9.5,28 ,False,False,False,True,False,False,42.0,False,August,Crete
7 City Luxury Apartments,"13 Zabeliou, Rethymno, 74100, Greece",4.0,846.2541320943845,9.7,116 ,True,False,False,True,True,False,30.0,False,August,Crete
Lydia's Apartments,"Vardantoni Kissamos, Kissamos, 73400, Greece",4.0,507.73067331670825,9.5,118 ,False,False,False,True,True,False,40.0,False,August,Crete
Luxury Apts Heraklion Center,"3 Sapfous, Heraklio, 71202, Greece",4.0,360.4166666666667,8.9,202 ,False,False,False,True,True,False,50.0,False,August,Crete
Galini Breeze,"Agias Paraskevis Street P.O. Box 5, Agia Galini, 74056, Greece",,776.6355140186915,10,23 ,True,True,False,False,True,False,30.0,False,August,Crete
Vigla Suites,"Gallos Rethymno, Rethymno, 74100, Greece",,985.9813084112149,9.2,155 ,False,True,False,True,True,False,40.0,False,August,Crete
Kritamos Villa & Apartments,"Kamilari, Kamilari, 70200, Greece",,300.0,9.5,102 ,False,False,False,True,True,False,44.0,True,August,Crete
Ρέθυμνο Σπίτι με θέα πλήρες εξοπλισμένο,"Καστελλάκια Ρέθυμνο, Kastellákia, 74100, Greece",4.0,527.0833333333334,9.7,20 ,False,False,False,False,True,False,79.0,False,August,Crete
Skins Concept Boutique Apartment,"Βιβιλάκη 4Α, Chania, 73133, Greece",4.0,1287.0,9.2,12 ,True,False,False,True,True,False,80.0,False,August,Crete
Terpsis Estate,"Κνωσού 18B, Chania, 73133, Greece",4.0,473.0,9.8,92 ,False,False,False,True,False,False,35.0,False,August,Crete
La Vita Moderna,"2 Chrisostomou Smirnis, Chania, 73131, Greece",4.0,1310.7142857142856,9.8,44 ,True,False,False,False,True,False,140.0,False,August,Crete
Old Harbor Apartment,"10 Κατρέ, Chania, 73132, Greece",4.0,1518.970588235294,9.8,39 ,False,False,False,True,False,False,90.0,False,August,Crete
Minos by Agora Luxury Apartments in the heart of Heraklion,"3 Ερωτοκρίτου, Heraklio, 71202, Greece",4.0,501.0,8.7,97 ,True,False,True,False,False,False,25.0,False,August,Crete
Relax Hotel,"Pachia Ammos, Palaiochora, 73001, Greece",4.0,1001.3888888888889,8.9,434 ,True,True,True,True,True,False,35.0,False,August,Crete
Plakias Family Apartment,"Plakias Ag.Vasileios, Plakias, 74060, Greece",4.0,675.0,9.5,39 ,True,False,False,False,True,False,80.0,False,August,Crete
