name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Skipper Beachfront Suites,"87 Agias Paraskevis, Limenas Hersonissou, Hersonissos, 70014, Greece",3.0,852.2556390977443,9.0,9 ,False,False,True,True,True,True,23.0,False,August,Crete
Alexander Mountain Resort,"Gerakari, Yerakárion, 74061, Greece",3.0,891.0151303072719,9.1,291 ,False,False,True,False,True,True,70.0,True,August,Crete
Seagull Hotel and Apartments,"Agia Marina, Agia Marina Nea Kydonias, 73100, Greece",3.0,768.0,9.0,315 ,True,True,True,True,True,False,40.0,True,August,Crete
Blue Dream Hotel,"Stavromenos, Stavromenos, 74100, Greece",,776.6355140186915,8.3, 251 ,True,True,True,True,True,False,44.0,True,August,Crete
Castri Village Hotel,"Palaikastro, Palekastron, 72300, Greece",3.0,829.1666666666667,8.5, 229 ,False,False,True,True,True,False,47.0,True,August,Crete
Olive Coast Suites,"Agathias, Palekastron, 72300, Greece",,861.6822429906541,8.9,20 ,False,False,False,True,True,False,73.0,True,August,Crete
Villa Koutsakis,"Kali Limenes, Chrysostomos, Kaloi Limenes, 70400, Greece",,867.2897196261682,8.3, 295 ,False,False,True,True,True,True,60.0,True,August,Crete
Trefon Hotel Apartments and Family Suites,"Platanes , Platanes, 74100, Greece",3.0,555.2631578947369,8.4, 371 ,True,True,True,False,True,True,30.0,True,August,Crete
Ferma Solaris Apartments,"Ferma, Agia Fotia, 72200, Greece",3.0,1000.0,9.6,54 ,True,True,False,True,True,False,65.0,False,August,Crete
Nuovo Crete By Sea,"Syrou 13 Amoudara, Amoudara Herakliou, 71414, Greece",3.0,760.9374999999999,8.9,358 ,True,True,False,True,True,True,45.0,False,August,Crete
Apollon Hotel Apartments,"Neas Fokeas St., Platanes, 74100, Greece",3.0,753.0,8.7,112 ,True,True,True,True,True,False,45.0,False,August,Crete
Balito,"Κεντρικός δρόμος, Kato Galatas, 73100, Greece",3.0,775.0,9.1,267 ,False,True,True,True,True,False,40.0,False,August,Crete
Elafonisi Resort by Kalomirakis Family,"Elafonisi, Elafonisi, 73004, Greece",3.0,950.0,9.0,"1,755 ",True,False,True,True,True,True,30.0,True,August,Crete
Theros Hotel,"Tavronitis, Tavronitis, 73006, Greece",,0.0,8.7,159 ,False,True,True,True,True,False,,False,August,Crete
Balos Beach,"Main Street, Kissamos, 73400, Greece",,821.4953271028037,8.5," 2,074 ",True,True,True,False,True,True,35.0,False,August,Crete
Atrion Hotel,"9 I.Chronaki Street, Heraklio, 71202, Greece",,519.626168224299,8.5," 1,540 ",True,False,True,True,False,True,24.0,False,August,Crete
Theo Star Beach Hotel,"Nikolaou Grammatikaki, Malia, 70007, Greece",3.0,770.8333333333334,8.5, 94 ,True,True,True,True,True,True,30.0,False,August,Crete
Emi Seaside,"5 Koufonisi Str., Amoudara Herakliou, 71414, Greece",3.0,785.7142857142857,9.0,321 ,True,True,True,False,True,True,39.0,False,August,Crete
Indigo Mare,"Platanias, Platanias, 73100, Greece",,834.5794392523364,8.5, 458 ,False,False,True,True,False,True,40.0,True,August,Crete
Infinity City Boutique Hotel,"ARIADNIS 9, Heraklio, 71202, Greece",,882.2429906542055,8.6,"3,585 ",True,False,True,True,False,False,18.0,False,August,Crete
Mary Hotel & Mary Royal Suites,"Lasithiou 8, Platanes, 74100, Greece",3.0,753.0,9.3,344 ,True,False,False,True,True,False,25.0,False,August,Crete
Sofia Hotel,"Stadiou 57, Heraklio, 71601, Greece",,877.5700934579439,7.8,"3,054 ",False,True,True,True,True,True,19.0,False,August,Crete
Kasteli Studios & Apartments,"Panormo, Panormos Rethymno, 74057, Greece",,806.5420560747663,7.8,312 ,True,True,True,True,False,False,49.0,False,August,Crete
Porto Alegre Hotel,"Kato Galatas, Kalamaki, 73100, Greece",3.0,831.3953488372093,8.4, 273 ,False,False,True,True,True,False,30.0,False,August,Crete
The Maxine Hotel - Adults Only,"Agia Galini, Agia Galini, 74056, Greece",3.0,704.0178571428571,8.0, 5 ,True,True,True,False,True,True,50.0,True,August,Crete
Elektra Beach Hotel,"Kalamaki, Kalamaki, 73100, Greece",,716.822429906542,9.0,621 ,True,True,False,True,True,False,43.0,False,August,Crete
Melitti Hotel,"12 Sgourafogianni Str. (Perivolia), Rethymno, 74100, Greece",,706.5420560747663,8.7,398 ,False,True,True,True,True,False,40.0,True,August,Crete
Mira Living Concept Suites Adults Only,"Odos Nirou, Kokkini Khanion, 71500, Greece",3.0,681.0,8.7,125 ,True,True,True,False,True,True,30.0,False,August,Crete
Dedalos Beach Hotel,"Sfakaki, Sfakaki, 74100, Greece",3.0,696.5116279069767,8.3, 52 ,True,True,True,False,True,True,31.0,False,August,Crete
Olive Coast Suites,"Agathias, Palekastron, 72300, Greece",,746.7289719626168,8.9,20 ,False,False,False,True,True,False,73.0,True,August,Crete
Cost Mari Almyrida New by ZAGO Boutiqe hotels,"Almirída, Almyrida, 73008, Greece",3.0,681.9909502262443,9.0,62 ,False,True,False,True,True,False,40.0,False,August,Crete
Veranda Rossa Suites,"Patriarxou Grigoriou 3Α - Koronaiou, Rethymno, 74100, Greece",,751.4018691588784,9.0,396 ,True,True,False,True,True,False,31.0,False,August,Crete
Christina Luxury Villas,"Monis Gonias 30 30, Chania, 73131, Greece",3.0,894.1860465116279,8.0, 125 ,True,False,False,True,True,False,109.0,False,August,Crete
Lena Beach Hotel,"Kalathas, Kalathas, 73100, Greece",3.0,770.8333333333334,8.9,380 ,True,True,True,False,True,True,20.0,False,August,Crete
Archipelagos Hotel,"Odissea Eliti 2, Rethymno, 74100, Greece",3.0,750.6944444444445,9.4,640 ,True,False,True,False,True,True,35.0,False,August,Crete
Villa Koutsakis,"Kali Limenes, Chrysostomos, Kaloi Limenes, 70400, Greece",3.0,744.0,8.3, 295 ,False,False,True,True,True,True,30.0,True,August,Crete
Skajado Holiday Apartments,"Stalis Pediados 361, Stalís, 70007, Greece",,793.4579439252336,9.2,252 ,True,False,False,True,True,False,49.0,False,August,Crete
Kastri Mare Sea View Residences by Estia,"Kastri Beach Road, Keratokampos, 70004, Greece",3.0,711.3350125944584,9.3,84 ,True,False,False,True,True,False,40.0,False,August,Crete
Panormo Beach Hotel,"Main Street, Panormos Rethymno, 74057, Greece",3.0,728.3834586466165,8.3, 171 ,True,True,True,True,True,False,27.0,False,August,Crete
Nikolas Apartments,"Ko str. 6, Amoudara Herakliou, 71414, Greece",3.0,720.8333333333334,9.0,154 ,True,True,False,True,True,False,50.0,False,August,Crete
Monachus Monachus,"Fragokastello, Frangokastello, 73011, Greece",3.0,713.1944444444445,9.0,336 ,False,True,False,True,True,False,55.0,False,August,Crete
Matala Bay Hotel & Apartments,"Main Street, Matala, 702 00, Greece",3.0,744.0,8.0," 1,492 ",True,True,True,True,True,True,32.0,False,August,Crete
Baladinos Apartments,"Gerani, Gerani, 73100, Greece",3.0,648.9602502760397,9.1,97 ,False,False,True,True,True,True,30.0,True,August,Crete
Erivolos Studios & Apartments,"Main Street, Ligaria, 71500, Greece",3.0,727.8477637805772,8.7,77 ,True,True,False,True,True,True,40.0,False,August,Crete
Stella Beach Hotel,"Panormos Rethymno, Panormos Rethymno, 74057, Greece",,712.1495327102804,8.7,103 ,False,True,True,False,False,True,20.0,False,August,Crete
Sunrise Hotel & Apartments,"Rodakino, Rodakino, 74060, Greece",,709.3457943925233,8.0, 151 ,True,True,True,True,True,True,54.0,False,August,Crete
Ermis Suites,"Main Street, Platanias, 73014, Greece",3.0,836773.3190766715,8.8,154 ,True,False,False,True,True,False,50.0,False,August,Crete
Villea Village,"Analipsi, Makry Gialos, 72055, Greece",3.0,668.0,8.3, 264 ,False,True,True,True,True,True,23.0,False,August,Crete
Falasarna Bay,"Falasarna, Falasarna, 73400, Greece",,714.018691588785,8.7,"1,129 ",True,False,True,True,True,False,35.0,False,August,Crete
Thalia deco City & Beach Hotel,"El. Venizelou 176, Limenas Hersonissou, Hersonissos, 70014, Greece",3.0,709.6692111959287,9.2,338 ,True,True,True,True,True,True,33.0,True,August,Crete
Rethymno Village,"Machis Kritis 199, Platanes, 74100, Greece",3.0,600.0,8.5, 377 ,True,False,True,True,True,True,25.0,True,August,Crete
Castro Hotel,"A.Papandreou str. 301, Amoudara Herakliou, 71414, Greece",3.0,669.5947501726916,8.2, 522 ,False,True,True,True,True,True,17.0,False,August,Crete
Mirtilos Studios & Apartments,"Kissamos, Kissamos, 73400, Greece",3.0,723.0,8.7,420 ,True,True,True,True,True,False,30.0,False,August,Crete
Apollon Hotel Apartments,"Neas Fokeas St., Platanes, 74100, Greece",,730.8411214953271,8.7,112 ,True,True,True,True,True,False,44.0,False,August,Crete
Beach House,"Paralia Telwneiou, Kissamos, 73400, Greece",,776.6355140186915,9.5,28 ,False,False,False,True,True,False,48.0,True,August,Crete
Lygaria Beach Apts,"Αγια Πελαγια, Ligaria, 71500, Greece",3.0,702.0,8.6,21 ,True,True,False,True,True,False,52.0,False,August,Crete
Bali Beach and Sofia Village,"Main Street, Bali, 74057, Greece",,821.4953271028037,8.0, 858 ,False,True,False,True,False,True,18.0,True,August,Crete
Aphrodite Beachfront,"Aphrodite Beachfront Pyrgos Psilonerou, Pírgos Psilonérou, 73014, Greece",,901.8691588785047,9.0,71 ,False,True,False,True,True,False,49.0,False,August,Crete
Kastro Hotel,"Theotokopoulou 22, Heraklio, 71202, Greece",,751.4018691588784,9.0,"2,461 ",False,False,True,False,True,True,17.0,False,August,Crete
Balito,"Κεντρικός δρόμος, Kato Galatas, 73100, Greece",3.0,724.4360902255638,9.1,267 ,False,True,True,True,True,False,35.0,False,August,Crete
Anna Katerina Apartments,"Georgiou Seferi, Platanias, 73100, Greece",3.0,723.0,8.5, 122 ,True,False,False,True,False,False,50.0,False,August,Crete
Fata Morgana Studios & Apartments,"Sfakia, Frangokastello, 73011, Greece",3.0,756.25,9.0,375 ,True,False,False,True,True,True,55.0,False,August,Crete
Sea Breeze,"Kalamaki, Chania, Kalamaki, 73100, Greece",,721.4953271028037,8.8,152 ,True,False,False,True,True,False,37.0,True,August,Crete
Parthenis Hotel & Suites,"Arsinois Str., Malia, 70007, Greece",,714.018691588785,8.4, 331 ,True,True,True,True,True,False,41.0,False,August,Crete
Eden Beach Hotel,"Palea Ethniki Odos Kissamou Chanion 45, Agia Marina Nea Kydonias, 73014, Greece",3.0,710.0,9.4,163 ,False,True,False,True,True,False,30.0,False,August,Crete
Barbara Studios,"14 Dambergi Str, Rethymno, 74100, Greece",,696.2616822429906,9.6,186 ,False,False,False,False,False,False,24.0,False,August,Crete
Kriti Hotel,"Nikiforou Foka & Kiprou, Chania, 73100, Greece",3.0,750.0,8.7,761 ,True,True,True,True,True,False,16.0,False,August,Crete
