name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
Anemomili Villas,"Ανω Δραπανιας, Drapaniás, 73400, Greece",4.0,799.3055555555555,9.7,12 ,True,True,False,True,True,False,117.0,False,June,Crete
Giannoulis - Grand Bay Beach Resort (Exclusive Adults Only),"Kolymbari, Kolymvari, 73006, Greece",,894.3925233644859,8.4, 203 ,True,False,True,False,False,False,23.0,False,June,Crete
Candia Park Village,"Havania, Agios Nikolaos, 72100, Greece",,936.4485981308411,8.7,399 ,True,False,True,False,True,True,40.0,True,June,Crete
Villa di Palma Heated Pool,"Episkopi, Koúfi, 73007, Greece",,811.214953271028,9.4,17 ,True,True,False,True,True,False,150.0,False,June,Crete
Infinity Blue Boutique Hotel & Spa - Adults Only,"Dedalou 9, Limenas Hersonissou, Limenas Hersonissou, Hersonissos, 70014, Greece",,2371.0280373831774,8.5," 2,809 ",True,True,True,False,False,False,20.0,False,June,Crete
Villa Athermigo,"Agios Pavlos, Gavalochori, Gavalochori, 73008, Greece",4.0,845.2941176470588,9.3,27 ,False,True,False,True,True,False,50.0,True,June,Crete
Rithymna Mansion,"Prines, Prinés, 74100, Greece",4.0,1458.0,9.8,17 ,False,True,False,True,True,False,264.0,True,June,Crete
Malena Hotel & Suites - Adults Only,"28, Andrea Papandreou Str., Amoudara Herakliou, 71500, Greece",4.0,970.9302325581396,8.2, 975 ,True,True,True,False,True,True,36.0,True,June,Crete
Lake View Suites,"kavalos Lake Kournas, Kávallos, 73007, Greece",4.0,1729.0837104072398,9.8,27 ,True,False,False,True,True,False,80.0,False,June,Crete
Delina Mountain Resort,"Anogia Street, Anogeia, 74051, Greece",4.0,240.97222222222223,9.4,421 ,False,True,False,True,False,False,30.0,True,June,Crete
Elpida Village,"Main Street, Istro, 72100, Greece",,307.47663551401865,7.9,169 ,False,True,True,True,True,True,15.0,False,June,Crete
El Greco Hotel,"42, M. Kothri street, Ierapetra, 72200, Greece",4.0,391.6666666666667,9.0,725 ,False,False,True,False,True,True,20.0,False,June,Crete
Nostos Beach Boutique Hotel,"Balion, Bali, 74054, Greece",4.0,503.0,8.9,838 ,True,False,True,True,False,True,28.0,False,June,Crete
Star Beach Village & Water Park,"Themistokleous 3, Limenas Hersonissou, Hersonissos, 700 14, Greece",4.0,1186.0,8.2," 1,055 ",False,False,False,False,True,True,28.0,True,June,Crete
Kalyves Beach Hotel,"Kalyves Apokoronou, Kalyves, 73003, Greece",4.0,613.0,8.3, 470 ,True,False,False,False,True,True,20.0,False,June,Crete
Selini Suites & Waterpark,"Rapaniana, Kolymvari, 73006, Greece",4.0,860.157393255504,8.0, 159 ,False,True,False,True,True,True,16.0,False,June,Crete
Georgioupolis Beach Hotel,"Georgioupolis, Georgioupolis, 73007, Greece",,739.252336448598,8.9,339 ,True,False,True,False,True,False,19.0,False,June,Crete
ERONDAS Cretan Country Villas,"Achlades Village, Achlades, 74052, Greece",,1167.289719626168,9.9,27 ,True,False,False,True,True,False,200.0,True,June,Crete
Harma Boutique Hotel,"Emannouil Parlama 6, Limenas Hersonissou, Hersonissos, 70014, Greece",,528.9719626168225,7.9,752 ,True,True,True,False,True,True,14.0,False,June,Crete
Silver Beach Hotel & Apartments,"Platanias Gerani, Gerani, 73100, Greece",,838.3177570093458,9.0,389 ,True,True,True,False,True,True,30.0,False,June,Crete
Katalagari Country Suites,"Katalagari Village, Archanes, 70100, Greece",,400.93457943925233,9.1,193 ,False,True,False,True,True,False,49.0,True,June,Crete
Miramare Resort & Spa,"Gargadoros, Agios Nikolaos, 72100, Greece",,833.644859813084,8.2, 904 ,False,False,True,False,True,True,20.0,False,June,Crete
Palazzino Di Corina,"Damvergi 7-9, Rethymno, 74100, Greece",4.0,495915.73516766983,8.6,830 ,True,True,True,True,False,True,27.0,False,June,Crete
Mare Blue Villas Heated Pool,"Κουρνάς, Γεωργιούπολη, Kournás, 73007, Greece",,1080.3738317757009,8.7,33 ,False,True,False,True,True,False,125.0,True,June,Crete
Enorme Santanna Beach,"Eparchiaki Odos Ierapetras - Sitias unnamed, Ierapetra, 72200, Greece",4.0,1015.9722222222223,9.1,812 ,True,False,True,False,True,False,23.0,False,June,Crete
Thyme Sea View Apartments,"Vlite, Souda, 73200, Greece",,510.28037383177565,9.7,24 ,True,False,False,True,True,False,78.0,False,June,Crete
Coriva Beach Hotel & Bungalows,"Koutsounari, Koutsounari, 72200, Greece",4.0,636.5526894621075,8.8,170 ,True,True,False,True,True,False,22.0,False,June,Crete
Casa D'Oro Suites by Estia 'Adults Only',"Eparchiaki Odos Peramatos-Panormou Panormo Rethymnou, Panormos Rethymno, 74057, Greece",4.0,562.0,9.4,12 ,False,True,False,False,True,False,25.0,False,June,Crete
Almyra Hotel & Village,"Koutsounari, Koutsounari, 72200, Greece",4.0,663.1334841628959,8.3, 117 ,False,True,False,False,True,True,20.0,False,June,Crete
Rithymna Mansion,"Prines, Prinés, 74100, Greece",4.0,1797.6470588235293,9.8,17 ,False,True,False,True,True,False,264.0,True,June,Crete
Paradisos luxury villas next to beach,"Eparxeiaki odos Sitias Ierapeteras, Koutsourás, 72055, Greece",4.0,2993.0,9.5,10 ,True,False,False,True,True,False,145.0,True,June,Crete
Retreat Homes Apokoronas,"ΔΟΥΛΙΑΝΑ ΑΠΟΚΟΡΩΝΟΥ, Douliana, 73008, Greece",,441.12149532710276,9.9,21 ,True,True,False,True,True,True,109.0,True,June,Crete
Eva Bay Hotel On The Beach - Adults Only,"Adelianos Kampos, Adelianos Kampos, 74100, Greece",4.0,785.0452488687782,7.9,20 ,True,True,False,False,True,True,18.0,False,June,Crete
Cretan Dream Resort & Spa,"Main Street, Stalos, 731 10, Greece",4.0,1495.5875491568354,9.3,426 ,True,True,False,False,True,True,24.0,False,June,Crete
Elounda Ilion Hotel Bungalows,"Main Street, Elounda, 72053, Greece",4.0,480.1339285714285,8.5, 213 ,True,True,True,False,False,True,25.0,False,June,Crete
Lake View Suites,"kavalos Lake Kournas, Kávallos, 73007, Greece",,1928.03738317757,9.8,27 ,True,False,False,True,True,False,79.0,False,June,Crete
Cretan Sunset Villa Heated Pool,"Dramia , Kavros, Dhrámia, 73007, Greece",4.0,1015.4639175257732,8.9,11 ,True,True,False,True,True,False,120.0,True,June,Crete
Vista Mare Villas,"Xerokampos Zirou Siteias Kritis, Xerokampos, 73200, Greece",4.0,818.7708144111414,9.5,44 ,False,True,True,True,True,False,80.0,True,June,Crete
Ibis Styles Heraklion Central,"Koroneou 26 & Agiou Titou, Heraklio, 71202, Greece",,767.2897196261682,9.1,"2,563 ",True,False,True,True,True,True,36.0,False,June,Crete
Almyrida Resort,"Almirída, Almyrida, GR-73008, Greece",4.0,432.857471793691,8.5, 279 ,False,False,True,False,True,False,20.0,False,June,Crete
Petousis Hotel & Suites,"Andrea Papandreou 140, Amoudara Herakliou, 71414, Greece",,885.0467289719626,8.9,665 ,True,False,False,False,True,False,41.0,False,June,Crete
Azure Beach Villas,"Nopigia Kissamou, Kissamos, 73400, Greece",4.0,827.6785714285713,8.9,332 ,True,True,False,True,True,False,65.0,True,June,Crete
Grecotel Marine Palace & Aqua Park,"Panormos Rethymno, Panormos Rethymno, 74057, Greece",4.0,1289.5833333333335,8.9,85 ,True,False,True,False,False,False,25.0,True,June,Crete
